cityname,i_o_length,prediction_horizon,grid_size,time_stamp,MSE_train
madrid,4,1,55,7795,4624.7718132650025
madrid,4,1,55,1170,9968.959796658684
madrid,4,1,55,6604,4688.19604542409
madrid,4,1,55,8195,2070.4122220166046
madrid,4,1,55,6922,4003.173738933846
madrid,4,1,55,5507,162.72056333437186
madrid,4,1,55,3837,10922.671588509773
madrid,4,1,55,4245,11266.682207923628
madrid,4,1,55,1833,11641.574673333052
madrid,4,1,55,1904,228.12948949458666
madrid,4,1,55,1380,379.43996995195914
madrid,4,1,55,2430,2555.2681160334373
madrid,4,1,55,5328,2289.139194923255
madrid,4,1,55,6984,1017.4451828970308
madrid,4,1,55,9010,3702.7581420407732
madrid,4,1,55,6201,708.9041597567723
madrid,4,1,55,3494,3526.5286303091148
madrid,4,1,55,2689,21639.73703726968
madrid,4,1,55,4678,3475.7240906951884
madrid,4,1,55,356,351.4477209531029
madrid,4,1,55,9155,2992.7945049341665
madrid,4,1,55,4284,4871.566111238279
madrid,4,1,55,5145,3311.688833143518
madrid,4,1,55,5100,11566.950806967088
madrid,4,1,55,7316,1073.729130265625
madrid,4,1,55,551,7185.644974032769
madrid,4,1,55,736,3361.8287548862486
madrid,4,1,55,6824,9482.141725711865
madrid,4,1,55,1256,11442.327333080208
madrid,4,1,55,3916,3237.0031059605203
madrid,4,1,55,6283,1123.1406125665035
madrid,4,1,55,6786,5241.4546081164235
madrid,4,1,55,5346,566.9571879708601
madrid,4,1,55,5899,4599.552628318249
madrid,4,1,55,3372,3327.5765982821404
madrid,4,1,55,458,1267.1588806764787
madrid,4,1,55,8826,6038.533643844665
madrid,4,1,55,518,509.59924131143663
madrid,4,1,55,265,189.55111286831678
madrid,4,1,55,674,3841.954691556375
madrid,4,1,55,501,2379.0747348955865
madrid,4,1,55,3067,3215.967390498172
madrid,4,1,55,990,3973.6431137368613
madrid,4,1,55,8277,1135.3307546594706
madrid,4,1,55,3858,4061.4805105862342
madrid,4,1,55,459,865.9606390198946
madrid,4,1,55,6263,5042.795856854508
madrid,4,1,55,554,3491.590168189329
madrid,4,1,55,5548,4835.996856492767
madrid,4,1,55,2097,4650.989993155743
madrid,4,1,55,8831,4017.2866909438044
madrid,4,1,55,4963,3514.8816245918283
madrid,4,1,55,7474,3551.9712006627024
madrid,4,1,55,4037,3195.7202804805393
madrid,4,1,55,618,312.2540317479339
madrid,4,1,55,6523,2547.0352371016193
madrid,4,1,55,7536,10204.869026652075
madrid,4,1,55,3653,5479.579067975941
madrid,4,1,55,1121,304.7781278695035
madrid,4,1,55,7142,1161.3195844902832
madrid,4,1,55,1828,14539.133750684663
madrid,4,1,55,8181,1554.648092520901
madrid,4,1,55,7343,1703.081170032652
madrid,4,1,55,2055,3855.141536223179
madrid,4,1,55,9289,5815.969921964638
madrid,4,1,55,9307,1154.6502681094273
madrid,4,1,55,8194,2489.741299306229
madrid,4,1,55,4828,350.37103673309286
madrid,4,1,55,8638,1974.0757640110523
madrid,4,1,55,8513,2910.7242812211584
madrid,4,1,55,7826,3716.8702944497777
madrid,4,1,55,6053,5393.857953367387
madrid,4,1,55,8738,2254.258432197753
madrid,4,1,55,5190,2388.2445483772285
madrid,4,1,55,6742,10978.290026048035
madrid,4,1,55,3395,5990.026342540645
madrid,4,1,55,497,3747.8347968400403
madrid,4,1,55,5169,307.1600564177324
madrid,4,1,55,8445,743.9671103495815
madrid,4,1,55,1406,14401.40328400228
madrid,4,1,55,19,2752.039971295261
madrid,4,1,55,1094,2758.6779884641187
madrid,4,1,55,639,6196.9088953536075
madrid,4,1,55,7782,3608.916156449248
madrid,4,1,55,9144,3279.0057583373236
madrid,4,1,55,8193,2639.023970367742
madrid,4,1,55,1591,4103.785715849332
madrid,4,1,55,1749,13623.630574461064
madrid,4,1,55,4211,1954.5395743631866
madrid,4,1,55,8170,4059.9976133173154
madrid,4,1,55,7165,1779.4880471482106
madrid,4,1,55,5414,3190.7252513506614
madrid,4,1,55,4782,6616.785258789206
madrid,4,1,55,3347,2687.3781624330904
madrid,4,1,55,8000,563.6393849076633
madrid,4,1,55,1445,6766.170801613454
madrid,4,1,55,95,142.13797570244037
madrid,4,1,55,5878,2078.1811868550712
madrid,4,1,55,6226,8904.305606202679
madrid,4,1,55,7728,2515.4714542484858
madrid,4,1,55,3134,5821.87951767335
madrid,4,1,55,1084,6067.216850355288
madrid,4,1,55,7628,3447.0107089257726
madrid,4,1,55,4016,1852.5187383614477
madrid,4,1,55,4428,4015.062243174175
madrid,4,1,55,5398,8118.185978296984
madrid,4,1,55,5497,3410.3541166616624
madrid,4,1,55,3577,8204.54032671133
madrid,4,1,55,3783,5139.629387848972
madrid,4,1,55,1115,2319.661581822375
madrid,4,1,55,8460,6511.38826426007
madrid,4,1,55,297,1918.700068739703
madrid,4,1,55,4983,4583.540129171087
madrid,4,1,55,5988,6039.691937617523
madrid,4,1,55,7350,3105.939012943594
madrid,4,1,55,719,8226.769944585374
madrid,4,1,55,1899,120.2184466401665
madrid,4,1,55,1543,3548.199277381744
madrid,4,1,55,2319,4426.742845340956
madrid,4,1,55,1247,1894.8815227349287
madrid,4,1,55,793,2655.0955775615616
madrid,4,1,55,7106,3271.925705704642
madrid,4,1,55,289,8623.338461266718
madrid,4,1,55,3660,3293.9551738409536
madrid,4,1,55,6738,10658.655220781588
madrid,4,1,55,2558,5923.153189704166
madrid,4,1,55,6177,5311.875707335451
madrid,4,1,55,418,1819.2532361533993
madrid,4,1,55,7141,1445.9889194545312
madrid,4,1,55,9131,22642.59261121799
madrid,4,1,55,3364,914.5488003654146
madrid,4,1,55,2292,5580.750653705813
madrid,4,1,55,7997,4982.111757370557
madrid,4,1,55,6310,5483.877872463368
madrid,4,1,55,685,4151.704369334271
madrid,4,1,55,2690,22245.240117951238
madrid,4,1,55,8318,2853.818187458124
madrid,4,1,55,6143,4250.5819662998165
madrid,4,1,55,2297,2225.9122812411138
madrid,4,1,55,6105,4235.203496545409
madrid,4,1,55,4910,662.7805652311282
madrid,4,1,55,9211,1288.830676179405
madrid,4,1,55,6559,13468.216072624089
madrid,4,1,55,9290,9177.415984026971
madrid,4,1,55,5621,10185.384210808877
madrid,4,1,55,5516,242.7804351531114
madrid,4,1,55,5387,7357.814678835764
madrid,4,1,55,2534,3026.6292114317566
madrid,4,1,55,4311,682.8239562914324
madrid,4,1,55,4766,6069.162898083834
madrid,4,1,55,131,2127.5331290730746
madrid,4,1,55,2761,687.9467398313118
madrid,4,1,55,4356,4988.4645628947255
madrid,4,1,55,4279,5299.821754590778
madrid,4,1,55,2366,3099.6110180507053
madrid,4,1,55,3922,11015.534367710143
madrid,4,1,55,6492,4421.913953999768
madrid,4,1,55,5651,4640.19830263102
madrid,4,1,55,6794,4450.962811168086
madrid,4,1,55,2082,1370.5161937209905
madrid,4,1,55,9116,5927.978209290569
madrid,4,1,55,7559,1915.9692664467864
madrid,4,1,55,2889,3075.6852550549083
madrid,4,1,55,6635,821.8887858915493
madrid,4,1,55,2842,1034.058834315428
madrid,4,1,55,2792,3609.0623107412016
madrid,4,1,55,1184,4666.688805515881
madrid,4,1,55,2432,2102.499722368317
madrid,4,1,55,5997,4320.8763149546485
madrid,4,1,55,5339,322.9067745404078
madrid,4,1,55,7539,3738.2179294904536
madrid,4,1,55,5326,3176.936613929014
madrid,4,1,55,1582,2252.06559190475
madrid,4,1,55,7117,5243.185421897339
madrid,4,1,55,651,3511.0781140944487
madrid,4,1,55,2737,2939.1075588593926
madrid,4,1,55,8356,298.7213828144968
madrid,4,1,55,9327,3984.4612647389454
madrid,4,1,55,1812,224.31467677903407
madrid,4,1,55,6086,5379.261553628135
madrid,4,1,55,5428,131.95753758536145
madrid,4,1,55,8936,843.8083101883675
madrid,4,1,55,7525,3889.3083281516956
madrid,4,1,55,6978,883.8265635171712
madrid,4,1,55,8940,929.6280613007575
madrid,4,1,55,9123,345.14734290152086
madrid,4,1,55,9323,2134.187716412303
madrid,4,1,55,4666,2090.7934562737937
madrid,4,1,55,8768,10111.505160363982
madrid,4,1,55,8212,5338.288195542374
madrid,4,1,55,7051,3449.3542145877527
madrid,4,1,55,6917,4343.931431227747
madrid,4,1,55,5738,5767.975965640868
madrid,4,1,55,978,1719.5311190637594
madrid,4,1,55,984,1998.4306452595274
madrid,4,1,55,111,13540.612469680578
madrid,4,1,55,3569,4101.410638288054
madrid,4,1,55,4419,8611.481799616333
madrid,4,1,55,5200,3639.7625950660595
madrid,4,1,55,4038,2468.1546097952923
madrid,4,1,55,2006,13244.178909469158
madrid,4,1,55,4174,2868.6880762642018
madrid,4,1,55,1820,243.77610847250875
madrid,4,1,55,3106,130.4086325564785
madrid,4,1,55,3325,6225.730775445198
madrid,4,1,55,1057,1197.968892328478
madrid,4,1,55,1925,7368.663410644293
madrid,4,1,55,1158,1760.6895954111994
madrid,4,1,55,8511,3079.0703205198893
madrid,4,1,55,5844,2920.859331995364
madrid,4,1,55,271,759.5112328139505
madrid,4,1,55,2278,4413.516069911029
madrid,4,1,55,1217,336.1493111386936
madrid,4,1,55,2438,1065.062010092304
madrid,4,1,55,1424,2900.768353886619
madrid,4,1,55,8231,3452.1024592083636
madrid,4,1,55,1047,222.45784618787252
madrid,4,1,55,4902,2330.168544421915
madrid,4,1,55,5842,3582.8640968531936
madrid,4,1,55,9029,1876.5272848858488
madrid,4,1,55,7892,5946.821929309597
madrid,4,1,55,2485,3053.2383341595523
madrid,4,1,55,1191,2509.185562464395
madrid,4,1,55,8893,1046.941572650851
madrid,4,1,55,4312,699.696960529625
madrid,4,1,55,3150,6987.937386339803
madrid,4,1,55,8901,1637.200710971797
madrid,4,1,55,3279,321.3512059158212
madrid,4,1,55,6340,5098.050441837572
madrid,4,1,55,4916,382.6922587664937
madrid,4,1,55,2373,4851.879128012722
madrid,4,1,55,5086,813.8910449183106
madrid,4,1,55,8453,11794.729344131963
madrid,4,1,55,1401,16190.595004668901
madrid,4,1,55,3888,1737.9859219231546
madrid,4,1,55,3863,2059.747439035236
madrid,4,1,55,1636,2364.4605314163437
madrid,4,1,55,8172,2302.1757699410346
madrid,4,1,55,4905,566.2950545940374
madrid,4,1,55,812,2992.3297921442913
madrid,4,1,55,610,242.31036249586424
madrid,4,1,55,474,2431.690128293431
madrid,4,1,55,2376,3363.0509692469527
madrid,4,1,55,1593,2905.625132719516
madrid,4,1,55,648,2881.173062211556
madrid,4,1,55,709,11335.69281964423
madrid,4,1,55,2017,4418.939413158708
madrid,4,1,55,9059,2452.968527558767
madrid,4,1,55,5058,5783.026668058638
madrid,4,1,55,5670,4069.068400332656
madrid,4,1,55,1491,10375.336858273778
madrid,4,1,55,4154,3404.557540104266
madrid,4,1,55,7174,3158.9374660825183
madrid,4,1,55,4770,2861.0241302342984
madrid,4,1,55,1627,1960.9841982520607
madrid,4,1,55,7271,2667.0901322975906
madrid,4,1,55,4785,4312.6367183187
madrid,4,1,55,2537,3045.694998782909
madrid,4,1,55,6782,6345.733648337104
madrid,4,1,55,5237,2204.0141016758676
madrid,4,1,55,1373,4494.545745859812
madrid,4,1,55,5711,4444.328124150156
madrid,4,1,55,838,5161.840829937855
madrid,4,1,55,8567,6132.157034894285
madrid,4,1,55,9353,2789.4842398473415
madrid,4,1,55,4961,3782.6714543022845
madrid,4,1,55,219,2861.685511894336
madrid,4,1,55,1798,1874.1745761884588
madrid,4,1,55,5192,2804.627529343729
madrid,4,1,55,2116,14940.583114544886
madrid,4,1,55,1201,3290.707512320865
madrid,4,1,55,7873,9537.260440710457
madrid,4,1,55,4509,5472.352850544607
madrid,4,1,55,130,2102.2702345437738
madrid,4,1,55,3458,368.0921176801424
madrid,4,1,55,5848,3494.6542081452517
madrid,4,1,55,7241,975.2279552477007
madrid,4,1,55,5283,4073.7537128954527
madrid,4,1,55,8858,1421.2609414991946
madrid,4,1,55,5657,5493.570721824461
madrid,4,1,55,5347,522.4384452834751
madrid,4,1,55,6325,4318.276906130841
madrid,4,1,55,8425,2501.8566475724824
madrid,4,1,55,4672,2366.6221104121278
madrid,4,1,55,1794,3823.243093580801
madrid,4,1,55,2174,2200.803611858056
madrid,4,1,55,2578,4762.761027116715
madrid,4,1,55,5125,10856.981249669989
madrid,4,1,55,1839,8896.342840489875
madrid,4,1,55,814,2131.8273054216234
madrid,4,1,55,3509,4775.855815549635
madrid,4,1,55,4212,2108.1215476963985
madrid,4,1,55,787,184.0411103723508
madrid,4,1,55,9370,9229.998199728174
madrid,4,1,55,7811,4669.711963822717
madrid,4,1,55,2,381.9509016357401
madrid,4,1,55,3143,2988.405288806371
madrid,4,1,55,3153,3314.6308828610045
madrid,4,1,55,7101,4946.401978212028
madrid,4,1,55,8498,3694.86915669529
madrid,4,1,55,1438,4131.116629738052
madrid,4,1,55,5368,6975.638706871587
madrid,4,1,55,8911,1413.458576449231
madrid,4,1,55,6644,13281.376985643721
madrid,4,1,55,3571,4584.018592703907
madrid,4,1,55,4458,5333.483302470265
madrid,4,1,55,7490,700.2364229033062
madrid,4,1,55,6626,833.7866540862705
madrid,4,1,55,6662,3987.6057263758053
madrid,4,1,55,3960,766.8924562049621
madrid,4,1,55,333,2620.137685759915
madrid,4,1,55,2732,3491.266911334167
madrid,4,1,55,2218,3474.780464977283
madrid,4,1,55,3787,716.3865603889017
madrid,4,1,55,5837,3181.3317479043485
madrid,4,1,55,4266,8340.49347551843
madrid,4,1,55,4359,4007.5219436373172
madrid,4,1,55,1789,5369.900638771196
madrid,4,1,55,6912,5649.94745332576
madrid,4,1,55,7624,5836.856972085193
madrid,4,1,55,6902,11608.248630896685
madrid,4,1,55,1063,1588.5801289710353
madrid,4,1,55,2079,317.8773036341679
madrid,4,1,55,5344,298.319798686438
madrid,4,1,55,6335,4667.341062721825
madrid,4,1,55,3317,5489.373563080886
madrid,4,1,55,2874,1626.9534692041775
madrid,4,1,55,8143,4352.8846898058855
madrid,4,1,55,9200,3707.8737416202666
madrid,4,1,55,6858,6445.149615197344
madrid,4,1,55,6350,2703.678893956158
madrid,4,1,55,7996,4409.805050888867
madrid,4,1,55,4122,1695.229783305212
madrid,4,1,55,4390,356.73029588272635
madrid,4,1,55,3166,5587.620280065398
madrid,4,1,55,8474,6452.987988157165
madrid,4,1,55,7635,5694.2092285239305
madrid,4,1,55,2128,3647.006308823935
madrid,4,1,55,4541,7479.835528702438
madrid,4,1,55,7667,926.0559478006379
madrid,4,1,55,3657,2998.344666102482
madrid,4,1,55,1302,210.05022169418586
madrid,4,1,55,7024,4692.310096943515
madrid,4,1,55,7638,4387.630837556675
madrid,4,1,55,1705,2807.7553866799008
madrid,4,1,55,5053,5128.944374444397
madrid,4,1,55,9061,2414.4354114073317
madrid,4,1,55,3328,4390.387223294659
madrid,4,1,55,3377,2961.5866208124744
madrid,4,1,55,6510,4705.953526348683
madrid,4,1,55,3482,4357.049366375399
madrid,4,1,55,3871,1180.5291371896171
madrid,4,1,55,8188,1689.980712716993
madrid,4,1,55,8933,1013.7361762859731
madrid,4,1,55,6221,10634.193165690082
madrid,4,1,55,860,3847.24420897672
madrid,4,1,55,8854,1279.4774196031435
madrid,4,1,55,8346,381.5127600866132
madrid,4,1,55,4830,281.62366243840916
madrid,4,1,55,75,2061.1375403379325
madrid,4,1,55,8326,3477.3759995706123
madrid,4,1,55,1417,2134.468974412695
madrid,4,1,55,1688,3779.4805761837333
madrid,4,1,55,6298,6215.1776465238445
madrid,4,1,55,7631,4371.721147051729
madrid,4,1,55,6024,786.6478025833549
madrid,4,1,55,2167,641.6684516748362
madrid,4,1,55,6470,1007.8350073189299
madrid,4,1,55,6739,13131.973307885077
madrid,4,1,55,3370,450.71399799109804
madrid,4,1,55,794,6873.432082513691
madrid,4,1,55,4676,5255.914109978109
madrid,4,1,55,8271,244.87655311320782
madrid,4,1,55,8560,5717.354297914693
madrid,4,1,55,4098,4075.6220919355737
madrid,4,1,55,5901,3564.3425723307887
madrid,4,1,55,2497,355.08102679805035
madrid,4,1,55,3539,320.1485793884923
madrid,4,1,55,4604,5478.482500984351
madrid,4,1,55,7462,4787.593249112862
madrid,4,1,55,5455,4818.841723373242
madrid,4,1,55,4294,3921.399055771129
madrid,4,1,55,347,921.4721254278244
madrid,4,1,55,6343,4747.322259053395
madrid,4,1,55,6448,3290.0337277378535
madrid,4,1,55,4546,4729.420325378414
madrid,4,1,55,1152,6909.562139542934
madrid,4,1,55,2429,1529.508525586234
madrid,4,1,55,5866,1206.4187972359562
madrid,4,1,55,4145,891.6370849063143
madrid,4,1,55,6197,842.9137153827904
madrid,4,1,55,4734,297.8838996934259
madrid,4,1,55,1554,661.9672594047651
madrid,4,1,55,3648,12882.168266096043
madrid,4,1,55,7562,2310.2497503771733
madrid,4,1,55,1990,266.9444090446927
madrid,4,1,55,4622,4087.617372934509
madrid,4,1,55,3741,11663.260549950432
madrid,4,1,55,120,7060.839265779291
madrid,4,1,55,7580,325.1153247594456
madrid,4,1,55,6634,832.3524702544637
madrid,4,1,55,4512,3542.4805263146204
madrid,4,1,55,3304,3887.824589537632
madrid,4,1,55,5993,2876.25421502682
madrid,4,1,55,1303,174.20603833500618
madrid,4,1,55,313,8137.933807483401
madrid,4,1,55,2810,5891.11049171212
madrid,4,1,55,1195,1860.245819475858
madrid,4,1,55,4999,554.4658694905883
madrid,4,1,55,6551,892.725359465057
madrid,4,1,55,7157,1345.401653223151
madrid,4,1,55,5307,3208.8416685869574
madrid,4,1,55,3079,9793.756766703702
madrid,4,1,55,3358,1018.3584044625343
madrid,4,1,55,4933,11414.283784221509
madrid,4,1,55,7611,4706.625635586412
madrid,4,1,55,767,2679.1096912660655
madrid,4,1,55,1412,6904.727286946234
madrid,4,1,55,5724,5508.711159494321
madrid,4,1,55,4884,4320.626656528033
madrid,4,1,55,2612,12055.030576480754
madrid,4,1,55,2638,3898.8439917397313
madrid,4,1,55,1661,1517.3114401612795
madrid,4,1,55,178,139.40147216696104
madrid,4,1,55,756,4618.756864874868
madrid,4,1,55,5578,5284.18260067703
madrid,4,1,55,5133,4799.002364308878
madrid,4,1,55,8987,8271.497673528715
madrid,4,1,55,362,354.50485244156846
madrid,4,1,55,6886,946.4808291396583
madrid,4,1,55,2917,2734.4172735747898
madrid,4,1,55,4061,739.312384385277
madrid,4,1,55,50,4311.768928261948
madrid,4,1,55,2445,1612.0504775477093
madrid,4,1,55,8184,1617.9913581127657
madrid,4,1,55,4405,4407.026843634007
madrid,4,1,55,4152,2980.258005296546
madrid,4,1,55,8192,2767.3977582910356
madrid,4,1,55,4236,16797.366511732875
madrid,4,1,55,5562,3749.356595851577
madrid,4,1,55,2553,4526.83826901655
madrid,4,1,55,636,7722.1351585067105
madrid,4,1,55,4042,2355.747707084077
madrid,4,1,55,4715,5793.011770168783
madrid,4,1,55,6031,717.5455771503002
madrid,4,1,55,8457,13159.534636043189
madrid,4,1,55,8131,9719.215771928242
madrid,4,1,55,5903,4076.899204117351
madrid,4,1,55,7916,1329.131446191276
madrid,4,1,55,1127,296.39686573288355
madrid,4,1,55,3200,1888.77874736078
madrid,4,1,55,6597,4371.292662996575
madrid,4,1,55,1501,2156.133170241763
madrid,4,1,55,7373,4064.780009125911
madrid,4,1,55,2699,4999.068322868821
madrid,4,1,55,7702,5454.600859748397
madrid,4,1,55,2435,1217.474856329522
madrid,4,1,55,3057,2927.0631750407065
madrid,4,1,55,390,2727.1915163642634
madrid,4,1,55,2875,2116.4357324111975
madrid,4,1,55,3913,2998.4222140236434
madrid,4,1,55,8207,4445.408227700329
madrid,4,1,55,1596,3782.8116962882727
madrid,4,1,55,8587,2202.2830976814985
madrid,4,1,55,3815,11403.575581534154
madrid,4,1,55,7412,811.3021519867316
madrid,4,1,55,1677,1733.3312112119445
madrid,4,1,55,7719,4313.313482593624
madrid,4,1,55,3593,5445.125592545093
madrid,4,1,55,2264,1692.8685180834657
madrid,4,1,55,3759,3749.4336059871503
madrid,4,1,55,7987,2162.4183557982137
madrid,4,1,55,7103,4203.898372398085
madrid,4,1,55,543,10697.549688012012
madrid,4,1,55,1446,5875.164686666399
madrid,4,1,55,7170,1605.219445527854
madrid,4,1,55,8673,2429.9060976708906
madrid,4,1,55,3301,4114.002665659873
madrid,4,1,55,432,1563.7660283489731
madrid,4,1,55,1631,3776.483769908026
madrid,4,1,55,4845,1151.7595113769105
madrid,4,1,55,1721,774.2001323984052
madrid,4,1,55,8390,3973.6869809002615
madrid,4,1,55,2750,5752.728524583318
madrid,4,1,55,6078,4371.38593814299
madrid,4,1,55,8166,4389.154154637145
madrid,4,1,55,8150,3958.432464124031
madrid,4,1,55,2412,701.4857113994401
madrid,4,1,55,6503,2474.2036210063475
madrid,4,1,55,3145,3956.5153976159777
madrid,4,1,55,1148,10640.008760583805
madrid,4,1,55,3485,4674.973074268252
madrid,4,1,55,3770,4618.129446962188
madrid,4,1,55,3662,4824.905988068355
madrid,4,1,55,9072,5869.827872642599
madrid,4,1,55,1969,2479.770066941767
madrid,4,1,55,7617,3764.344488103296
madrid,4,1,55,8239,5348.817034902444
madrid,4,1,55,2551,4718.627853794719
madrid,4,1,55,5552,6127.37844913537
madrid,4,1,55,9153,3427.448698130719
madrid,4,1,55,7588,1287.8789201040559
madrid,4,1,55,6355,2788.5296353650265
madrid,4,1,55,6066,3308.973935603316
madrid,4,1,55,2332,713.5962525884534
madrid,4,1,55,2812,2395.737154520862
madrid,4,1,55,1043,263.76419832732836
madrid,4,1,55,7489,761.9331292930397
madrid,4,1,55,469,1749.0735914752647
madrid,4,1,55,2436,807.4076116656546
madrid,4,1,55,2450,2631.2383702379134
madrid,4,1,55,8475,6313.441569733663
madrid,4,1,55,2674,589.4878752201404
madrid,4,1,55,6963,5679.648068425726
madrid,4,1,55,2237,1561.2397737570861
madrid,4,1,55,8341,1717.697307957989
madrid,4,1,55,32,10449.840351706516
madrid,4,1,55,3359,918.5630437513868
madrid,4,1,55,7419,10758.211541140303
madrid,4,1,55,2700,4871.804823361265
madrid,4,1,55,2548,8742.986672655537
madrid,4,1,55,673,4254.134459568001
madrid,4,1,55,2349,7096.660234773878
madrid,4,1,55,2261,3591.922682433446
madrid,4,1,55,4700,7976.91876080459
madrid,4,1,55,337,2505.7821116119285
madrid,4,1,55,1241,8196.88715310474
madrid,4,1,55,1625,2276.2137751829123
madrid,4,1,55,7068,864.628469555491
madrid,4,1,55,2500,260.2794127145041
madrid,4,1,55,2030,9961.94944892386
madrid,4,1,55,4553,5433.1410088572975
madrid,4,1,55,2518,32199.564350517896
madrid,4,1,55,7939,11354.31538587282
madrid,4,1,55,2458,3153.826826887136
madrid,4,1,55,7495,740.0045721655678
madrid,4,1,55,729,1808.895942386891
madrid,4,1,55,302,2471.151379931138
madrid,4,1,55,273,275.5406917156551
madrid,4,1,55,2915,1984.2234417720192
madrid,4,1,55,5953,4329.16046503093
madrid,4,1,55,3979,2020.235583708374
madrid,4,1,55,4164,2034.7747965535068
madrid,4,1,55,7862,5953.3416957418485
madrid,4,1,55,4237,17035.200750132997
madrid,4,1,55,3421,4316.941602496747
madrid,4,1,55,6725,1549.6649167996557
madrid,4,1,55,7011,3808.149642624027
madrid,4,1,55,7420,12582.61226128375
madrid,4,1,55,6489,3555.984701531742
