cityname,i_o_length,prediction_horizon,grid_size,time_stamp,IC_temp
london,4,1,55,4709,0
london,4,1,55,2013,8782.0
london,4,1,55,8363,34083.0
london,4,1,55,1856,1464.0
london,4,1,55,3885,26908.0
london,4,1,55,6738,0
london,4,1,55,202,0
london,4,1,55,2367,1477.0
london,4,1,55,867,3560.0
london,4,1,55,8970,0
london,4,1,55,8402,0
london,4,1,55,8551,8454.0
london,4,1,55,6690,0
london,4,1,55,779,0
london,4,1,55,5475,0
london,4,1,55,3817,13487.0
london,4,1,55,1016,0
london,4,1,55,7995,0
london,4,1,55,3515,0
london,4,1,55,4454,5927.0
london,4,1,55,8310,29692.0
london,4,1,55,7724,0
london,4,1,55,2616,0
london,4,1,55,1783,0
london,4,1,55,7911,0
london,4,1,55,226,0
london,4,1,55,2075,0
london,4,1,55,246,6145.0
london,4,1,55,4423,2010.0
london,4,1,55,4254,8368.0
london,4,1,55,1848,0
london,4,1,55,3582,11034.0
london,4,1,55,5890,0
london,4,1,55,5176,42933.0
london,4,1,55,104,0
london,4,1,55,5127,0
london,4,1,55,496,6974.0
london,4,1,55,7533,6665.0
london,4,1,55,3405,1236.0
london,4,1,55,3683,8847.0
london,4,1,55,2217,0
london,4,1,55,5331,0
london,4,1,55,3280,6464.0
london,4,1,55,533,0
london,4,1,55,8549,3596.0
london,4,1,55,8159,0
london,4,1,55,7333,0
london,4,1,55,6313,0
london,4,1,55,1668,0
london,4,1,55,765,90554.0
london,4,1,55,6438,0
london,4,1,55,2160,0
london,4,1,55,3592,4789.0
london,4,1,55,3618,3746.0
london,4,1,55,2908,0
london,4,1,55,5413,0
london,4,1,55,5582,0
london,4,1,55,2743,4304.0
london,4,1,55,2957,3128.0
london,4,1,55,2318,55582.0
london,4,1,55,5281,0
london,4,1,55,5895,0
london,4,1,55,4855,8086.0
london,4,1,55,6375,11859.0
london,4,1,55,1030,18085.0
london,4,1,55,4116,0
london,4,1,55,2438,16055.0
london,4,1,55,2251,0
london,4,1,55,4323,18584.0
london,4,1,55,9003,0
london,4,1,55,538,0
london,4,1,55,6623,12103.0
london,4,1,55,3924,14301.0
london,4,1,55,3989,0
london,4,1,55,1639,0
london,4,1,55,2233,6179.0
london,4,1,55,6488,6408.0
london,4,1,55,934,0
london,4,1,55,4017,11007.0
london,4,1,55,4158,0
london,4,1,55,6828,6593.0
london,4,1,55,8824,12795.0
london,4,1,55,2356,0
london,4,1,55,8196,0
london,4,1,55,8593,0
london,4,1,55,7785,990.0
london,4,1,55,7092,38367.0
london,4,1,55,6229,0
london,4,1,55,965,0
london,4,1,55,4994,0
london,4,1,55,2153,0
london,4,1,55,3880,6680.0
london,4,1,55,6199,0
london,4,1,55,1683,0
london,4,1,55,5726,0
london,4,1,55,4895,0
london,4,1,55,5151,0
london,4,1,55,6703,1822.0
london,4,1,55,7339,0
london,4,1,55,2406,7134.0
london,4,1,55,7653,0
london,4,1,55,6929,0
london,4,1,55,3111,10287.0
london,4,1,55,7820,0
london,4,1,55,590,13668.0
london,4,1,55,4033,0
london,4,1,55,77,0
london,4,1,55,3758,0
london,4,1,55,6298,14625.0
london,4,1,55,7990,0
london,4,1,55,1897,12621.0
london,4,1,55,8189,4557.0
london,4,1,55,1096,6598.0
london,4,1,55,4566,5233.0
london,4,1,55,3935,11547.0
london,4,1,55,7199,37611.0
london,4,1,55,5290,94193.0
london,4,1,55,2878,8950.0
london,4,1,55,3609,0
london,4,1,55,596,0
london,4,1,55,8086,1890.0
london,4,1,55,6339,14508.0
london,4,1,55,7963,22212.0
london,4,1,55,7047,0
london,4,1,55,4301,0
london,4,1,55,2669,9105.0
london,4,1,55,7616,0
london,4,1,55,6605,14967.0
london,4,1,55,3732,22960.0
london,4,1,55,8015,0
london,4,1,55,1455,2914.0
london,4,1,55,767,90554.0
london,4,1,55,2568,0
london,4,1,55,4619,20916.0
london,4,1,55,4209,0
london,4,1,55,3952,0
london,4,1,55,1600,0
london,4,1,55,7647,0
london,4,1,55,6147,0
london,4,1,55,1263,0
london,4,1,55,640,13728.0
london,4,1,55,2349,4737.0
london,4,1,55,5441,0
london,4,1,55,4149,44356.0
london,4,1,55,8132,0
london,4,1,55,3112,13760.0
london,4,1,55,4834,0
london,4,1,55,1049,0
london,4,1,55,3469,0
london,4,1,55,8704,0
london,4,1,55,2975,0
london,4,1,55,2173,29268.0
london,4,1,55,991,0
london,4,1,55,1566,0
london,4,1,55,4524,8036.0
london,4,1,55,4326,0
london,4,1,55,4389,0
london,4,1,55,8136,33991.0
london,4,1,55,3777,0
london,4,1,55,2478,0
london,4,1,55,5195,4790.0
london,4,1,55,1464,8561.0
london,4,1,55,1369,3140.0
london,4,1,55,2001,24974.0
london,4,1,55,3246,11428.0
london,4,1,55,6083,23274.0
london,4,1,55,8771,0
london,4,1,55,4251,22328.0
london,4,1,55,4841,0
london,4,1,55,5509,0
london,4,1,55,5167,0
london,4,1,55,5105,0
london,4,1,55,5406,0
london,4,1,55,3761,0
london,4,1,55,8061,0
london,4,1,55,6778,45414.0
london,4,1,55,5163,0
london,4,1,55,1956,1687.0
london,4,1,55,353,0
london,4,1,55,6830,6955.0
london,4,1,55,775,127701.0
london,4,1,55,8740,60121.0
london,4,1,55,1374,20512.0
london,4,1,55,172,3803.0
london,4,1,55,1299,17153.0
london,4,1,55,5742,0
london,4,1,55,1713,18178.0
london,4,1,55,5952,0
london,4,1,55,593,0
london,4,1,55,3306,0
london,4,1,55,4464,1940.0
london,4,1,55,7985,0
london,4,1,55,7818,0
london,4,1,55,4736,2200.0
london,4,1,55,2534,24542.0
london,4,1,55,2469,1741.0
london,4,1,55,5488,0
london,4,1,55,321,0
london,4,1,55,8662,0
london,4,1,55,1143,6878.0
london,4,1,55,6634,0
london,4,1,55,152,0
london,4,1,55,339,3118.0
london,4,1,55,7175,5060.0
london,4,1,55,872,0
london,4,1,55,3055,0
london,4,1,55,5897,0
london,4,1,55,3226,0
london,4,1,55,1945,0
london,4,1,55,6351,0
london,4,1,55,6561,0
london,4,1,55,6113,1427.0
london,4,1,55,395,16217.0
london,4,1,55,7001,0
london,4,1,55,562,0
london,4,1,55,5223,11484.0
london,4,1,55,5125,0
london,4,1,55,6682,0
london,4,1,55,7672,0
london,4,1,55,8260,2906.0
london,4,1,55,3808,0
london,4,1,55,75,0
london,4,1,55,3106,7446.0
london,4,1,55,4510,42868.0
london,4,1,55,417,16158.0
london,4,1,55,8366,0
london,4,1,55,3064,3166.0
london,4,1,55,6966,2695.0
london,4,1,55,5712,0
london,4,1,55,318,2980.0
london,4,1,55,218,9502.0
london,4,1,55,7792,53258.0
london,4,1,55,2363,0
london,4,1,55,7716,0
london,4,1,55,2735,1639.0
london,4,1,55,59,0
london,4,1,55,5273,0
london,4,1,55,5635,1164.0
london,4,1,55,5517,10761.0
london,4,1,55,6448,4082.0
london,4,1,55,3022,0
london,4,1,55,1438,3202.0
london,4,1,55,342,5541.0
london,4,1,55,5593,1142.0
london,4,1,55,8735,0
london,4,1,55,8818,0
london,4,1,55,3684,9003.0
london,4,1,55,6583,14886.0
london,4,1,55,4947,0
london,4,1,55,4032,0
london,4,1,55,7520,0
london,4,1,55,1533,1826.0
london,4,1,55,5264,30167.0
london,4,1,55,2219,0
london,4,1,55,4195,0
london,4,1,55,4984,0
london,4,1,55,435,13013.0
london,4,1,55,5773,2910.0
london,4,1,55,7353,0
london,4,1,55,1877,0
london,4,1,55,7283,41013.0
london,4,1,55,6363,0
london,4,1,55,3894,0
london,4,1,55,873,0
london,4,1,55,1869,0
london,4,1,55,2594,0
london,4,1,55,1475,0
london,4,1,55,1923,7858.0
london,4,1,55,5863,10498.0
london,4,1,55,3230,1421.0
london,4,1,55,641,16623.0
london,4,1,55,7639,0
london,4,1,55,8347,20143.0
london,4,1,55,7916,841.0
london,4,1,55,5868,0
london,4,1,55,5221,23706.0
london,4,1,55,3665,9029.0
london,4,1,55,5511,0
london,4,1,55,1086,58760.0
london,4,1,55,9,0
london,4,1,55,657,50025.0
london,4,1,55,5668,0
london,4,1,55,7652,0
london,4,1,55,6507,0
london,4,1,55,3964,0
london,4,1,55,6973,0
london,4,1,55,703,0
london,4,1,55,4059,0
london,4,1,55,1770,0
london,4,1,55,5948,7169.0
london,4,1,55,5567,15003.0
london,4,1,55,551,15177.0
london,4,1,55,1100,3314.0
london,4,1,55,5710,0
london,4,1,55,350,9614.0
london,4,1,55,2482,0
london,4,1,55,7799,5428.0
london,4,1,55,478,0
london,4,1,55,6526,8700.0
london,4,1,55,5552,0
london,4,1,55,4331,0
london,4,1,55,7291,0
london,4,1,55,1310,0
london,4,1,55,7072,0
london,4,1,55,727,2902.0
london,4,1,55,1971,9007.0
london,4,1,55,3633,0
london,4,1,55,429,5987.0
london,4,1,55,6771,43200.0
london,4,1,55,8893,0
london,4,1,55,3670,0
london,4,1,55,5926,0
london,4,1,55,4131,2429.0
london,4,1,55,3347,0
london,4,1,55,8587,0
london,4,1,55,2128,1662.0
london,4,1,55,4330,0
london,4,1,55,5786,0
london,4,1,55,4786,10392.0
london,4,1,55,7569,0
london,4,1,55,3071,8578.0
london,4,1,55,4414,0
london,4,1,55,6399,12294.0
london,4,1,55,8786,45586.0
london,4,1,55,527,7120.0
london,4,1,55,2428,0
london,4,1,55,1079,0
london,4,1,55,1342,0
london,4,1,55,6407,12033.0
london,4,1,55,5491,0
london,4,1,55,3649,13420.0
london,4,1,55,3158,12745.0
london,4,1,55,3792,0
london,4,1,55,7508,0
london,4,1,55,8293,43202.0
london,4,1,55,1433,48760.0
london,4,1,55,1710,5275.0
london,4,1,55,2390,0
london,4,1,55,8122,4845.0
london,4,1,55,5263,23553.0
london,4,1,55,8266,3231.0
london,4,1,55,4208,0
london,4,1,55,3898,0
london,4,1,55,5568,15003.0
london,4,1,55,1998,0
london,4,1,55,742,8697.0
london,4,1,55,3282,61041.0
london,4,1,55,8665,0
london,4,1,55,4606,0
london,4,1,55,6054,0
london,4,1,55,1173,0
london,4,1,55,2278,0
london,4,1,55,7062,6555.0
london,4,1,55,4051,4047.0
london,4,1,55,6143,0
london,4,1,55,1332,0
london,4,1,55,3551,0
london,4,1,55,7210,0
london,4,1,55,2460,0
london,4,1,55,7155,9808.0
london,4,1,55,8108,0
london,4,1,55,3406,1236.0
london,4,1,55,4552,0
london,4,1,55,4460,0
london,4,1,55,4685,1260.0
london,4,1,55,294,0
london,4,1,55,420,5808.0
london,4,1,55,3079,2405.0
london,4,1,55,6670,0
london,4,1,55,5910,0
london,4,1,55,830,2562.0
london,4,1,55,7335,0
london,4,1,55,7115,0
london,4,1,55,8334,0
london,4,1,55,8388,0
london,4,1,55,4242,0
london,4,1,55,8679,3780.0
london,4,1,55,3610,0
london,4,1,55,2241,9313.0
london,4,1,55,4758,0
london,4,1,55,3325,0
london,4,1,55,8854,1950.0
london,4,1,55,2284,0
london,4,1,55,453,0
london,4,1,55,2147,5470.0
london,4,1,55,2704,45236.0
london,4,1,55,2230,4403.0
london,4,1,55,3016,0
london,4,1,55,4897,0
london,4,1,55,5861,23469.0
london,4,1,55,1358,0
london,4,1,55,1184,0
london,4,1,55,5621,0
london,4,1,55,3925,39033.0
london,4,1,55,2971,0
london,4,1,55,8895,3376.0
london,4,1,55,4289,0
london,4,1,55,2118,1727.0
london,4,1,55,6270,0
london,4,1,55,8470,0
london,4,1,55,5416,0
london,4,1,55,687,3114.0
london,4,1,55,7773,0
london,4,1,55,4959,27932.0
london,4,1,55,8099,66421.0
london,4,1,55,5938,22693.0
london,4,1,55,6635,0
london,4,1,55,4217,2514.0
london,4,1,55,4380,0
london,4,1,55,1431,45159.0
london,4,1,55,1460,59284.0
london,4,1,55,5645,29718.0
london,4,1,55,3968,55184.0
london,4,1,55,3580,11034.0
london,4,1,55,4868,12421.0
london,4,1,55,588,10251.0
london,4,1,55,72,0
london,4,1,55,6914,4113.0
london,4,1,55,3573,0
london,4,1,55,987,0
london,4,1,55,679,83984.0
london,4,1,55,448,0
london,4,1,55,933,0
london,4,1,55,2910,0
london,4,1,55,4216,1252.0
london,4,1,55,7609,5536.0
london,4,1,55,2294,0
london,4,1,55,1609,36714.0
london,4,1,55,8360,7414.0
london,4,1,55,2789,4987.0
london,4,1,55,2038,3387.0
london,4,1,55,7380,0
london,4,1,55,7991,0
london,4,1,55,6104,1306.0
london,4,1,55,2402,11204.0
london,4,1,55,90,0
london,4,1,55,7330,0
london,4,1,55,8171,2990.0
london,4,1,55,3466,0
london,4,1,55,3622,2545.0
london,4,1,55,5577,0
london,4,1,55,3301,10861.0
london,4,1,55,7782,0
london,4,1,55,7128,0
london,4,1,55,8204,0
london,4,1,55,6182,0
london,4,1,55,2159,0
london,4,1,55,3780,0
london,4,1,55,1761,0
london,4,1,55,7022,0
london,4,1,55,2250,0
london,4,1,55,5317,0
london,4,1,55,8252,0
london,4,1,55,5209,0
london,4,1,55,1059,0
london,4,1,55,7153,10986.0
london,4,1,55,4643,0
london,4,1,55,2198,35040.0
london,4,1,55,6208,1524.0
london,4,1,55,2766,0
london,4,1,55,5253,0
london,4,1,55,4668,0
london,4,1,55,3858,0
london,4,1,55,952,114360.0
london,4,1,55,7119,37989.0
london,4,1,55,2418,0
london,4,1,55,2621,16916.0
london,4,1,55,4975,6550.0
london,4,1,55,1687,0
london,4,1,55,8545,0
london,4,1,55,7,0
london,4,1,55,4026,0
london,4,1,55,2127,3369.0
london,4,1,55,6753,30438.0
london,4,1,55,1360,0
london,4,1,55,5709,1257.0
london,4,1,55,8579,0
london,4,1,55,2785,4689.0
london,4,1,55,5984,29075.0
london,4,1,55,1976,12686.0
london,4,1,55,4545,0
london,4,1,55,237,0
london,4,1,55,7225,0
london,4,1,55,2746,52379.0
london,4,1,55,142,14601.0
london,4,1,55,5034,0
london,4,1,55,4283,0
london,4,1,55,458,0
london,4,1,55,4614,0
london,4,1,55,8630,0
london,4,1,55,74,0
london,4,1,55,5480,23634.0
london,4,1,55,4954,0
london,4,1,55,2378,22777.0
london,4,1,55,899,0
london,4,1,55,8820,0
london,4,1,55,7167,0
london,4,1,55,7957,0
london,4,1,55,5731,72576.0
london,4,1,55,2081,0
london,4,1,55,5716,0
london,4,1,55,8301,12159.0
london,4,1,55,9013,0
london,4,1,55,8327,0
london,4,1,55,1716,0
london,4,1,55,7194,5476.0
london,4,1,55,5366,0
london,4,1,55,6164,0
london,4,1,55,2986,4525.0
london,4,1,55,5267,0
london,4,1,55,6704,0
london,4,1,55,7108,5476.0
london,4,1,55,5278,0
london,4,1,55,5701,0
london,4,1,55,1547,22841.0
london,4,1,55,37,0
london,4,1,55,6316,0
london,4,1,55,3465,3600.0
london,4,1,55,6248,13059.0
london,4,1,55,3381,0
london,4,1,55,3849,5244.0
london,4,1,55,8956,8981.0
london,4,1,55,1607,40416.0
london,4,1,55,8268,12677.0
london,4,1,55,3135,5475.0
london,4,1,55,477,0
london,4,1,55,7308,0
london,4,1,55,8185,29950.0
london,4,1,55,8586,2081.0
london,4,1,55,65,2712.0
london,4,1,55,5369,1747.0
london,4,1,55,7355,0
london,4,1,55,5700,0
london,4,1,55,7400,0
london,4,1,55,4293,979.0
london,4,1,55,5640,1195.0
london,4,1,55,1654,0
london,4,1,55,8238,0
london,4,1,55,4827,9047.0
london,4,1,55,8448,0
london,4,1,55,1427,27234.0
london,4,1,55,2509,0
london,4,1,55,1901,3448.0
london,4,1,55,6253,13896.0
london,4,1,55,2172,18368.0
london,4,1,55,5604,70095.0
london,4,1,55,859,87326.0
london,4,1,55,66,4053.0
london,4,1,55,3066,1581.0
london,4,1,55,6992,0
london,4,1,55,4381,0
london,4,1,55,6644,22259.0
london,4,1,55,553,16242.0
london,4,1,55,750,24575.0
london,4,1,55,2223,0
london,4,1,55,3470,0
london,4,1,55,3896,0
london,4,1,55,4664,5284.0
london,4,1,55,3676,12160.0
london,4,1,55,519,3468.0
london,4,1,55,6156,0
london,4,1,55,6246,13068.0
london,4,1,55,2053,8856.0
london,4,1,55,3147,10347.0
london,4,1,55,6699,12451.0
london,4,1,55,6070,15904.0
london,4,1,55,2610,0
london,4,1,55,5154,0
london,4,1,55,1078,0
london,4,1,55,5137,0
london,4,1,55,6544,0
london,4,1,55,5351,7296.0
london,4,1,55,8705,0
london,4,1,55,6740,0
london,4,1,55,6321,11790.0
london,4,1,55,8103,0
london,4,1,55,3221,3867.0
london,4,1,55,4134,8870.0
london,4,1,55,8914,47914.0
london,4,1,55,2062,16207.0
london,4,1,55,955,118075.0
london,4,1,55,2058,5768.0
london,4,1,55,7513,1296.0
london,4,1,55,2638,64970.0
london,4,1,55,6337,14508.0
london,4,1,55,978,61624.0
london,4,1,55,7910,0
london,4,1,55,8194,0
london,4,1,55,5050,0
london,4,1,55,8085,0
london,4,1,55,927,44476.0
london,4,1,55,8389,0
london,4,1,55,1253,0
london,4,1,55,3435,0
london,4,1,55,8835,0
london,4,1,55,2716,0
london,4,1,55,7081,0
london,4,1,55,6107,4040.0
london,4,1,55,2833,1358.0
london,4,1,55,7509,0
london,4,1,55,460,0
london,4,1,55,4244,0
london,4,1,55,8167,0
london,4,1,55,1293,9577.0
london,4,1,55,8127,0
london,4,1,55,3513,0
london,4,1,55,8769,0
london,4,1,55,4341,0
london,4,1,55,7559,0
london,4,1,55,1832,0
london,4,1,55,1004,0
london,4,1,55,6643,22241.0
london,4,1,55,6228,0
london,4,1,55,8097,19143.0
london,4,1,55,3779,0
london,4,1,55,5030,0
london,4,1,55,6782,51813.0
london,4,1,55,1526,9430.0
london,4,1,55,5090,3855.0
london,4,1,55,4479,2800.0
london,4,1,55,8264,998.0
london,4,1,55,539,0
london,4,1,55,2195,0
london,4,1,55,7766,0
london,4,1,55,8256,47908.0
london,4,1,55,5856,0
london,4,1,55,4021,10962.0
london,4,1,55,6540,10780.0
london,4,1,55,504,22686.0
london,4,1,55,5023,4851.0
london,4,1,55,2540,0
london,4,1,55,5977,0
london,4,1,55,1985,0
london,4,1,55,8617,0
london,4,1,55,2935,5422.0
london,4,1,55,6026,1431.0
london,4,1,55,2996,0
london,4,1,55,2171,0
london,4,1,55,6923,0
london,4,1,55,1811,0
london,4,1,55,8670,2376.0
london,4,1,55,8025,0
london,4,1,55,359,0
london,4,1,55,8876,0
london,4,1,55,4889,0
london,4,1,55,5711,0
london,4,1,55,4439,1137.0
london,4,1,55,4314,0
london,4,1,55,7031,7156.0
london,4,1,55,6941,0
london,4,1,55,1259,6301.0
london,4,1,55,7292,0
london,4,1,55,7917,0
london,4,1,55,2519,0
london,4,1,55,1555,0
london,4,1,55,5091,0
london,4,1,55,3453,3285.0
london,4,1,55,3938,0
london,4,1,55,4874,0
london,4,1,55,6988,0
london,4,1,55,6665,1414.0
london,4,1,55,6098,0
london,4,1,55,3157,8590.0
london,4,1,55,5559,31463.0
london,4,1,55,7941,0
london,4,1,55,8728,0
london,4,1,55,2944,3600.0
london,4,1,55,5772,0
london,4,1,55,6380,18563.0
london,4,1,55,4040,3054.0
london,4,1,55,7290,0
london,4,1,55,1303,0
london,4,1,55,1688,0
london,4,1,55,61,0
london,4,1,55,2705,46739.0
london,4,1,55,5693,0
london,4,1,55,7873,5128.0
london,4,1,55,7761,2944.0
london,4,1,55,8713,1310.0
london,4,1,55,8548,0
london,4,1,55,1927,73757.0
london,4,1,55,8807,1203.0
london,4,1,55,6110,2748.0
london,4,1,55,3682,8688.0
london,4,1,55,8386,0
london,4,1,55,8281,0
london,4,1,55,1121,19478.0
london,4,1,55,3120,0
london,4,1,55,5341,0
london,4,1,55,898,0
london,4,1,55,1702,0
london,4,1,55,2569,1667.0
london,4,1,55,8416,0
london,4,1,55,7392,0
london,4,1,55,123,0
london,4,1,55,2234,16441.0
london,4,1,55,1838,0
london,4,1,55,7892,0
london,4,1,55,8826,0
london,4,1,55,860,90644.0
london,4,1,55,8180,4452.0
london,4,1,55,675,71399.0
london,4,1,55,8863,1663.0
london,4,1,55,5136,0
london,4,1,55,4178,8762.0
london,4,1,55,620,0
london,4,1,55,6518,3706.0
london,4,1,55,2689,0
london,4,1,55,521,6911.0
london,4,1,55,732,0
london,4,1,55,4092,0
london,4,1,55,2415,2377.0
london,4,1,55,1570,0
london,4,1,55,1723,10264.0
london,4,1,55,8663,0
london,4,1,55,6452,8085.0
london,4,1,55,2703,43792.0
london,4,1,55,7703,0
london,4,1,55,5008,0
london,4,1,55,1707,0
london,4,1,55,6598,0
london,4,1,55,815,55950.0
london,4,1,55,305,59652.0
london,4,1,55,903,27945.0
london,4,1,55,7117,37989.0
london,4,1,55,3861,0
london,4,1,55,5449,0
london,4,1,55,7865,51379.0
london,4,1,55,2963,7058.0
london,4,1,55,693,10447.0
london,4,1,55,411,10524.0
london,4,1,55,401,0
london,4,1,55,501,15470.0
london,4,1,55,5265,9513.0
london,4,1,55,8850,0
london,4,1,55,1567,0
london,4,1,55,2305,0
london,4,1,55,7399,0
london,4,1,55,4892,2033.0
london,4,1,55,8149,0
london,4,1,55,5445,0
london,4,1,55,1140,0
london,4,1,55,3814,2822.0
london,4,1,55,3909,0
london,4,1,55,8563,0
london,4,1,55,3273,1831.0
london,4,1,55,418,13979.0
london,4,1,55,8595,0
london,4,1,55,7671,0
london,4,1,55,8484,0
london,4,1,55,3129,7302.0
london,4,1,55,1574,0
london,4,1,55,7068,0
london,4,1,55,422,11602.0
london,4,1,55,7760,0
london,4,1,55,5303,0
london,4,1,55,3763,15545.0
london,4,1,55,6835,6048.0
london,4,1,55,1739,0
london,4,1,55,3043,0
london,4,1,55,2988,9067.0
london,4,1,55,6587,14544.0
london,4,1,55,7113,0
london,4,1,55,836,0
london,4,1,55,1168,13452.0
london,4,1,55,2185,7223.0
london,4,1,55,5588,0
london,4,1,55,760,21915.0
london,4,1,55,7923,43881.0
london,4,1,55,6392,0
london,4,1,55,3967,51010.0
london,4,1,55,263,3731.0
london,4,1,55,2052,5855.0
london,4,1,55,5720,0
london,4,1,55,1592,0
london,4,1,55,2007,5987.0
london,4,1,55,5496,0
london,4,1,55,5266,0
london,4,1,55,1020,80069.0
london,4,1,55,2687,0
london,4,1,55,7560,0
london,4,1,55,1524,3269.0
london,4,1,55,5903,34718.0
london,4,1,55,2661,0
london,4,1,55,5320,0
london,4,1,55,8487,0
london,4,1,55,7186,0
london,4,1,55,4716,0
london,4,1,55,2671,9399.0
london,4,1,55,4371,0
london,4,1,55,1315,0
london,4,1,55,7765,0
london,4,1,55,329,0
london,4,1,55,7136,0
london,4,1,55,4156,0
london,4,1,55,8652,32688.0
london,4,1,55,5141,0
london,4,1,55,5296,0
london,4,1,55,8255,0
london,4,1,55,6301,15318.0
london,4,1,55,5251,0
london,4,1,55,6311,0
london,4,1,55,5983,15359.0
london,4,1,55,6011,1130.0
london,4,1,55,365,6375.0
london,4,1,55,4760,0
london,4,1,55,481,7172.0
london,4,1,55,3742,0
london,4,1,55,1681,0
london,4,1,55,7497,2926.0
london,4,1,55,8933,0
london,4,1,55,8248,0
london,4,1,55,2297,0
london,4,1,55,7646,0
london,4,1,55,412,12682.0
london,4,1,55,3554,0
london,4,1,55,2501,112424.0
london,4,1,55,7817,0
london,4,1,55,3430,0
london,4,1,55,324,0
london,4,1,55,2461,0
london,4,1,55,7441,0
london,4,1,55,484,2420.0
london,4,1,55,7906,0
london,4,1,55,5344,4638.0
london,4,1,55,574,0
london,4,1,55,4110,0
london,4,1,55,4411,13000.0
london,4,1,55,8047,23755.0
london,4,1,55,4591,0
london,4,1,55,894,19356.0
london,4,1,55,5632,0
london,4,1,55,2663,0
london,4,1,55,4751,19275.0
london,4,1,55,7357,0
london,4,1,55,4705,0
london,4,1,55,3934,11547.0
london,4,1,55,8027,0
london,4,1,55,5859,4414.0
london,4,1,55,6350,0
london,4,1,55,5186,0
london,4,1,55,3864,0
london,4,1,55,3357,0
london,4,1,55,3395,5182.0
london,4,1,55,5170,4246.0
london,4,1,55,3522,0
london,4,1,55,5703,0
london,4,1,55,1178,0
london,4,1,55,7481,0
london,4,1,55,2507,0
london,4,1,55,6464,0
london,4,1,55,4505,0
london,4,1,55,897,0
london,4,1,55,6155,1127.0
london,4,1,55,4451,25722.0
london,4,1,55,1187,9189.0
london,4,1,55,7032,8838.0
london,4,1,55,5573,0
london,4,1,55,6562,0
london,4,1,55,6787,58725.0
london,4,1,55,3360,2508.0
london,4,1,55,7496,80089.0
london,4,1,55,7686,0
london,4,1,55,4546,0
london,4,1,55,900,30740.0
london,4,1,55,4368,3321.0
london,4,1,55,8682,3900.0
london,4,1,55,2747,57571.0
london,4,1,55,7296,0
london,4,1,55,5175,17373.0
london,4,1,55,4108,11574.0
london,4,1,55,6774,48303.0
london,4,1,55,7046,0
london,4,1,55,7583,7286.0
london,4,1,55,372,0
london,4,1,55,2279,0
london,4,1,55,1068,0
london,4,1,55,8675,0
london,4,1,55,245,4512.0
london,4,1,55,1185,3063.0
london,4,1,55,8702,16881.0
london,4,1,55,3462,0
london,4,1,55,9008,0
london,4,1,55,4733,0
london,4,1,55,6894,0
london,4,1,55,3624,0
london,4,1,55,6406,0
london,4,1,55,8364,0
london,4,1,55,397,50608.0
london,4,1,55,4996,0
london,4,1,55,1057,0
london,4,1,55,5892,0
london,4,1,55,2830,0
london,4,1,55,5358,0
london,4,1,55,8314,0
london,4,1,55,3207,0
london,4,1,55,8283,0
london,4,1,55,8436,0
london,4,1,55,622,0
london,4,1,55,6066,1127.0
london,4,1,55,64,0
london,4,1,55,2310,10118.0
london,4,1,55,891,23650.0
london,4,1,55,6094,0
london,4,1,55,8581,0
london,4,1,55,6366,15488.0
london,4,1,55,1729,2331.0
london,4,1,55,4867,7433.0
london,4,1,55,3750,0
london,4,1,55,6746,0
london,4,1,55,1674,0
london,4,1,55,4125,1190.0
london,4,1,55,879,0
london,4,1,55,7801,0
london,4,1,55,4727,0
london,4,1,55,6779,50031.0
london,4,1,55,5630,0
london,4,1,55,4332,0
london,4,1,55,8474,11088.0
london,4,1,55,7787,990.0
london,4,1,55,8836,0
london,4,1,55,4626,0
london,4,1,55,1557,0
london,4,1,55,6290,16025.0
london,4,1,55,8130,0
london,4,1,55,6900,0
london,4,1,55,4864,0
london,4,1,55,7374,0
london,4,1,55,4635,0
london,4,1,55,1899,54110.0
london,4,1,55,1885,104718.0
london,4,1,55,8860,0
london,4,1,55,3583,10746.0
london,4,1,55,6369,0
london,4,1,55,4373,0
london,4,1,55,5572,0
london,4,1,55,6950,7478.0
london,4,1,55,3053,0
london,4,1,55,11,0
london,4,1,55,5506,0
london,4,1,55,8951,705.0
london,4,1,55,6647,14544.0
london,4,1,55,3141,0
london,4,1,55,8022,0
london,4,1,55,3977,31640.0
london,4,1,55,3713,0
london,4,1,55,3822,0
london,4,1,55,8813,0
london,4,1,55,2076,0
london,4,1,55,1098,13211.0
london,4,1,55,8774,0
london,4,1,55,4111,0
london,4,1,55,1670,0
london,4,1,55,6515,0
london,4,1,55,5883,0
london,4,1,55,8784,11968.0
london,4,1,55,6638,0
london,4,1,55,3345,0
london,4,1,55,5258,1262.0
london,4,1,55,2815,0
london,4,1,55,8392,9339.0
