cityname,i_o_length,prediction_horizon,grid_size,thresh,config_cx_sample_whole_data,CSR_MP_no_thresh_mean,CSR_MP_no_thresh_median,CSR_MP_count_y_exceeding_r_x,CSR_MP_sum_y_exceeding_r_x_max,CSR_MP_sum_y_exceeding_r_x_mean,CSR_MP_sum_exp_y_exceeding_r_x_mean,CSR_MP_no_thresh_frac_mean_2,CSR_MP_no_thresh_frac_mean_2_exp,CSR_MP_no_thresh_frac_sum,CSR_PM_no_thresh_mean,CSR_PM_no_thresh_median,CSR_PM_count_y_exceeding_r_x,CSR_PM_sum_y_exceeding_r_x_max,CSR_PM_sum_y_exceeding_r_x_mean,CSR_PM_sum_exp_y_exceeding_r_x_mean,CSR_PM_no_thresh_frac_mean_2,CSR_PM_no_thresh_frac_mean_2_exp,CSR_PM_no_thresh_frac_sum,CSR_NM_no_thresh_mean,CSR_NM_no_thresh_median,CSR_NM_count_y_exceeding_r_x,CSR_NM_sum_y_exceeding_r_x_max,CSR_NM_sum_y_exceeding_r_x_mean,CSR_NM_sum_exp_y_exceeding_r_x_mean,CSR_NM_no_thresh_frac_mean_2,CSR_NM_no_thresh_frac_mean_2_exp,CSR_NM_no_thresh_frac_sum,CSR_GB_no_thresh_mean,CSR_GB_no_thresh_median,CSR_GB_count_y_exceeding_r_x,CSR_GB_sum_y_exceeding_r_x_max,CSR_GB_sum_y_exceeding_r_x_mean,CSR_GB_sum_exp_y_exceeding_r_x_mean,CSR_GB_no_thresh_frac_mean_2,CSR_GB_no_thresh_frac_mean_2_exp,CSR_GB_no_thresh_frac_sum,CSR_GB_red_by_grey_sum,CSR_NM_red_by_grey_sum,CSR_PM_red_by_grey_sum,CSR_MP_red_by_grey_sum
london,3,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1016.4590749165632,990.4193548387098,3.154,2705586.0,1283.2616994499108,0.0024519904213150027,1.0731858466609874,0.3687520950493844,1.014305515325136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41.79334664556589,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1056.8875215383182,1009.7258064516129,4.184,3363018.0,1305.7684624812166,0.0026660230308112225,1.085321068028717,0.36604911406213236,1.0278825482875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53.78159157196116,NULL
london,5,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1069.5900868654148,1032.7096774193549,4.378,3355945.75,1256.8746838694856,0.0031626802171253834,1.075996408249661,0.3665325132275317,1.0262840210560442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.155216414520915,NULL
london,6,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1159.8230167308384,1079.8064516129032,5.288,4694620.0,1358.5027293561334,0.003108241146815041,1.1036735141434006,0.3638783272656394,1.0413594457156437,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71.16765057372724,NULL
london,7,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1162.922385321903,1102.08211143695,4.742,4140417.0,1347.6310917326095,0.003046203796853275,1.089463881482156,0.36684260362400917,1.0307399471850223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66.1364831969918,NULL
london,8,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1166.9058256036362,1112.1370967741937,5.538,4705244.25,1364.29881391847,0.0020913216362110675,1.0821471889426784,0.3690597251966989,1.029153318271085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75.04096516989699,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3033.518653121478,2509.4758064516127,5.968,14671548.063635973,4563.192702279083,0.0006289179872743461,1.3176331786695838,0.36776863141119953,1.1340765714784025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.79750094269029,NULL
madrid,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2907.2372441022667,2446.030241935484,6.816,18852485.556477197,4168.092360768402,0.0010708313136612575,1.324476961826797,0.37114305676017806,1.14505212829929,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,149.44299964759801,NULL
madrid,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2926.8774309161854,2505.227822580645,8.496,22277733.04286694,4459.092797504911,0.00045936275921027635,1.5368614260661464,0.36560742737634494,1.2714548424750405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,235.80188691769294,NULL
madrid,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3150.087950694373,2588.717741935484,7.348,23337335.64630487,4459.561715331177,0.0004601975946927198,1.5165977871693934,0.3696564501964324,1.2136159356364968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,184.18595377117498,NULL
madrid,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3170.8559173537733,2650.4050849871674,10.092,25506149.98148148,4359.111550193735,0.0006853388050420538,1.7820045441736707,0.3600399290485747,1.428616004834665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,318.7875976860205,NULL
madrid,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3197.442847269354,2564.564516129032,10.324,29151214.666666668,4304.151498747819,0.000467799359510517,1.7961762952078797,0.3587671361919131,1.4236841018021222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,318.4300104212897,NULL
madrid,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3020.4404053640988,2498.9939516129034,9.922,24983160.91861711,4067.9622298469367,0.0006353615014866418,1.6454681280238819,0.3685146821974089,1.3212428598194947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,277.7579774741089,NULL
madrid,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2972.6459754809466,2579.8064516129034,10.388,25824017.0676869,4289.544734712871,0.00048041158582041847,1.812541675002179,0.36210765217045027,1.4235834319411425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,321.7639293194329,NULL
melbourne,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,586.9208483109385,573.4939516129032,4.312,2129663.75,789.762032948938,0.0035522469349804223,1.099594330947084,0.36667841222084235,1.0328708519254721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67.37340461900607,NULL
melbourne,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,589.1501731391851,577.9032258064516,4.16,2163921.75,777.859356467738,0.0030949568567997694,1.1151468344359987,0.3686128923286039,1.0373298621706275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68.2262930931769,NULL
melbourne,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,583.2783382961252,563.3854838709677,4.854,2492030.75,778.501445044543,0.0032932068914391798,1.1154122404766809,0.37183504589384403,1.0354947316496081,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80.49170811306354,NULL
melbourne,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,586.7447903875227,562.4697580645161,5.922,3017215.0,769.5817921663872,0.002915425565564986,1.1480965869624025,0.3657256340565257,1.0608332146378547,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99.99016716850852,NULL
melbourne,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,591.5423757293939,565.3125,5.76,2934561.25,781.5145748527432,0.0031665691614614967,1.1325333507317015,0.3737678923002685,1.0426857042489968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96.63086571273521,NULL
melbourne,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,594.9074321766726,591.6854838709678,6.954,3522603.0,784.3370225671777,0.0030848925032058113,1.1660312830453488,0.36704605550775093,1.0716301711853853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.36561930845734,NULL
melbourne,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,600.8762861082279,583.9133064516129,7.468,3880189.25,781.4473113200663,0.0026287388806201387,1.1595238074286904,0.3721477199026714,1.0712063695181928,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,134.12363103849282,NULL
melbourne,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,594.954420044591,576.9841752891052,6.758,3498701.0,749.5654821298334,0.0028742393061231093,1.1796157119140953,0.36797320499197544,1.076186148105192,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.00767854294986,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1048.3917203381795,1015.2822580645161,4.578,3531445.0,1277.7290754211392,0.002530084423018474,1.0724731925770383,0.3676971736343305,1.019320384977386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.027643340795976,NULL
london,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1043.1604187370563,1007.4105571847507,4.548,3716667.0,1264.1295206855898,0.0023577753448242996,1.1232399834335192,0.3616553463246305,1.0514102206749993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67.27873341032887,NULL
london,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1077.382822727963,1029.5403225806451,5.322,4080663.0,1297.3150634120377,0.0025623398686227265,1.0784300676358836,0.37257028571288797,1.014303942380411,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69.08994417191045,NULL
london,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1073.7617419751334,1017.1935483870968,5.19,4399266.0,1294.093192201817,0.0033709682655630657,1.1095900424893543,0.36676173774597176,1.0309924577084546,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.15787259265595,NULL
london,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1070.0788843607968,1029.0564516129034,6.266,5102464.75,1217.9101661119068,0.0020303960484450863,1.1252837946577148,0.3666412662127915,1.0479957478923292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92.52331519457618,NULL
london,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1033.2228755225149,1002.6612903225806,5.262,3982343.0,1200.6155373161969,0.002407986062503988,1.0818568351421507,0.3764982785492524,1.0112288794341355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77.36175592586581,NULL
london,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1055.2403139397975,1015.7741935483871,5.856,4649271.0,1198.379284658303,0.0035033463864937373,1.1164144493720913,0.3710000608653102,1.0349789846590223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88.0399997447692,NULL
london,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1047.9007770936232,1008.7741935483871,6.824,5127332.75,1162.8124791770522,0.0030863791788351175,1.1404792201133016,0.3673820773820462,1.0456226702832523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100.40457291829054,NULL
madrid,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,906.9685489973432,873.0343488649941,7.294,5469547.009259259,1168.327289901362,0.002752146596687019,1.3898004661974541,0.3762182083978744,1.177736774696735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,185.11576213527525,NULL
melbourne,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,230.40953380252222,232.4178147149845,5.918,1171651.0,322.78037664874864,0.006683771898236635,1.175436871118054,0.3609676672329934,1.087068301090717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.7295000040071,NULL
london,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,788.6332281329173,833.5403225806451,6.146,3286711.75,955.430397767756,0.0030150796789389766,1.2561402102149755,0.3535310445731864,1.1244497208461643,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.80613136521139,NULL
madrid,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1564.1049057289376,1462.2701612903224,3.922,6982182.407407407,2233.3725325974933,0.001247801708224686,1.710140701974258,0.37058815523215505,1.1638847915390584,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94.87497976524635,NULL
melbourne,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,383.6988577189258,365.63709677419354,5.198,1783444.6944444445,541.8820633180986,0.00426853073226817,1.1360711405282413,0.36831507935661445,1.063758577959907,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100.67933640556191,NULL
london,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845.1165431742917,872.4354838709678,5.164,2984110.0,1019.1589727874748,0.004493325528289366,1.1322746033589042,0.36097925562635064,1.0521228196772239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.14461001150522,NULL
madrid,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2089.158825380795,1670.7520161290322,5.144,8652361.511226667,3098.771244737965,0.001021772753183633,1.2589327547377418,0.3732201978345788,1.0906141801735638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103.4151432847116,NULL
melbourne,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,524.4104539391775,508.5524193548387,4.412,1971561.75,736.9054807839856,0.0029729622765173884,1.1312589172989376,0.3642740849771263,1.0524523321993438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78.60671209385471,NULL
london,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,951.624508075021,951.8467741935484,4.38,2935610.25,1143.0981021825612,0.0027212318672004327,1.0886589623527898,0.3651816722757867,1.0400504333249596,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65.63263086980857,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2960.939374438942,2506.7056451612902,5.09,12993705.707840364,4549.780252620841,0.0005683628485847249,1.4385328792681298,0.3657808112044058,1.175223037420102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.9627809833579,NULL
melbourne,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,582.6973381396194,562.5467741935483,4.34,2199732.0,777.6022492366783,0.0025100516356220495,1.1246751521295213,0.3599004679481307,1.055898081699469,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68.95709171536441,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1067.9176522645723,1025.375,3.824,3047199.75,1297.1077711336868,0.0023636740758687163,1.0693998683825099,0.36878009718635063,1.0177072697608724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.48967560463693,NULL
madrid,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4473.0964570157885,2473.9334677419356,5.324,21336455.712962963,8871.928045907953,0.0006830672485984888,1.300158749459591,0.3660608440665737,1.1263364466062777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.88825808302826,NULL
melbourne,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,646.0574806723544,641.0806451612902,4.706,2599949.685185185,854.4947596174196,0.0030538557712212907,1.1146621925983966,0.3608575221996306,1.0461071626290745,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71.27136453303021,NULL
london,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1194.8585163641899,1125.6310483870966,4.062,3844300.0,1486.1472286158437,0.00223923029900682,1.0737594296337354,0.3662477450377872,1.0190623900755607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53.17733665269751,NULL
madrid,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4987.924784570875,2936.2298387096776,3.626,22715610.277777776,9792.659445686044,0.0004899319042363685,1.3484524699064004,0.37213853872908303,1.1109685796931899,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86.48662814403767,NULL
melbourne,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,714.2505715490485,705.2822580645161,4.228,2315842.0,887.299997376813,0.0043838889386864244,1.050638205637934,0.36872576221701786,1.0078929530846394,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.76885191263821,NULL
london,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1161.9295669590504,1107.467741935484,3.854,3325735.5,1382.9431134201186,0.002994947794951349,1.06982074978431,0.3639484888123088,1.0254831384967802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.111528839983556,NULL
madrid,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5714.371341091422,3484.352822580645,3.894,29204285.14814815,10320.791836386985,0.0004503832069365952,1.3660961920455352,0.3717893738225553,1.1237738273957254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96.90163742791789,NULL
melbourne,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,814.644902984922,782.5,4.146,2558849.0,982.1808430204679,0.005169230983362646,1.044950057398321,0.3664555924411756,1.0118101781307178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.66260689593314,NULL
london,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1341.6014138454052,1217.7725197808886,3.418,3796080.5,1636.2461575192776,0.0023049749410613226,1.0742548361296702,0.3672412929640608,1.021312041317866,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.083141813120164,NULL
madrid,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8611.38508608865,5518.997983870968,3.806,46091960.64814815,18126.442942316324,0.0005549628607922731,1.7035479659247599,0.3782152522530612,1.2278883544410195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,149.03286975685887,NULL
melbourne,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,803.5737017032784,764.4354838709678,4.852,2974284.6296296297,987.1180939264849,0.003317176382651545,1.0647125155653252,0.3654535581954939,1.0236288045861914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65.17005729394229,NULL
london,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1306.000753764621,1197.3245967741937,4.512,4724336.5,1587.0795492993275,0.0023898674083745975,1.082879426512021,0.36375370277496744,1.0360058665560306,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59.62579422225289,NULL
madrid,4,1,105,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8146.167331772236,4346.273596176821,3.954,43057796.0,16598.867274771423,0.0003844804641811193,1.5976062804124316,0.3961296727402403,1.181205011004146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,149.93248391513254,NULL
melbourne,4,1,105,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,841.0864114372761,796.3846622032867,4.866,3020102.4907407407,1007.7661901603136,0.005209418377300493,1.032091618603084,0.36977439603403905,1.0048792277587424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.428058900357186,NULL
london,4,1,105,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1338.5210925615156,1273.9858870967741,4.04,4364892.75,1648.7562301461705,0.0027313784456719776,1.061663981820926,0.36744980340082545,1.0222079579205345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.13544218828634,NULL
madrid,1,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2056.305387213188,1744.695564516129,2.626,6977975.8958119,3271.159010102707,0.0008743820711644315,1.2630343885984419,0.3667761123280479,1.0554146376789253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.03142978933026,NULL
madrid,2,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2587.749217229616,2079.564516129032,3.786,9457744.101208847,3957.4743588915007,0.0006389101305873157,1.2936501700998644,0.3679092528499316,1.0902620720029574,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80.79963203308267,NULL
madrid,3,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2959.599940523316,2307.895998174072,5.358,15725689.939321846,4496.478691594003,0.0012259258042996782,1.394059017734187,0.3594486035059109,1.1693409446093672,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.89215063170161,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2905.650535692581,2374.290322580645,5.618,15448853.959533608,4313.153776531792,0.0008923332041185102,1.2932495142367415,0.3750871490686968,1.1202992028131908,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130.09193399097433,NULL
