cityname i_o_length prediction_horizon grid_size time_stamp cx
madrid 3 1 55 3283 17505.0
madrid 3 1 55 61 0
madrid 3 1 55 357 29268.0
madrid 3 1 55 1535 0
madrid 3 1 55 5074 0
madrid 3 1 55 1035 0
madrid 3 1 55 2652 0
madrid 3 1 55 7909 24840.0
madrid 3 1 55 941 0
madrid 3 1 55 3934 14891.0
madrid 3 1 55 7109 0
madrid 3 1 55 8117 0
madrid 3 1 55 3513 28800.0
madrid 3 1 55 7264 36947.0
madrid 3 1 55 2012 219294.5
madrid 3 1 55 2315 0
madrid 3 1 55 8218 0
madrid 3 1 55 5772 0
madrid 3 1 55 3224 0
madrid 3 1 55 7476 2484.0
madrid 3 1 55 4028 36186.0
madrid 3 1 55 2983 53640.0
madrid 3 1 55 5427 83408.0
madrid 3 1 55 7551 46592.0
madrid 3 1 55 9069 0
madrid 3 1 55 2787 0
madrid 3 1 55 2498 0
madrid 3 1 55 6231 5087.0
madrid 3 1 55 345 0
madrid 3 1 55 6184 16200.0
madrid 3 1 55 922 0
madrid 3 1 55 6161 7748.0
madrid 3 1 55 4417 8558.0
madrid 3 1 55 7702 13800.0
madrid 3 1 55 5424 11736.0
madrid 3 1 55 2605 182889.0
madrid 3 1 55 6381 0
madrid 3 1 55 3298 0
madrid 3 1 55 8761 18827.848572530864
madrid 3 1 55 2760 0
madrid 3 1 55 7208 0
madrid 3 1 55 119 0
madrid 3 1 55 8318 17099.0
madrid 3 1 55 2021 98719.75
madrid 3 1 55 274 0
madrid 3 1 55 273 0
madrid 3 1 55 4407 0
madrid 3 1 55 4646 144969.0
madrid 3 1 55 5597 171549.0
madrid 3 1 55 7877 0
madrid 3 1 55 4091 50361.0
madrid 3 1 55 4534 14457.0
madrid 3 1 55 5514 7200.0
madrid 3 1 55 4110 15504.0
madrid 3 1 55 2867 0
madrid 3 1 55 1140 11880.0
madrid 3 1 55 9125 0
madrid 3 1 55 1175 17856.0
madrid 3 1 55 3387 0
madrid 3 1 55 1942 0
madrid 3 1 55 9092 0
madrid 3 1 55 620 23508.0
madrid 3 1 55 3563 0
madrid 3 1 55 765 0
madrid 3 1 55 3022 0
madrid 3 1 55 5874 0
madrid 3 1 55 1088 0
madrid 3 1 55 3529 0
madrid 3 1 55 4094 0
madrid 3 1 55 3645 49704.0
madrid 3 1 55 8256 0
madrid 3 1 55 3711 9900.0
madrid 3 1 55 5951 0
madrid 3 1 55 5748 11844.0
madrid 3 1 55 7888 60504.0
madrid 3 1 55 8959 87270.5
madrid 3 1 55 7951 0
madrid 3 1 55 7647 0
madrid 3 1 55 8210 270531.0
madrid 3 1 55 3372 146876.0
madrid 3 1 55 4637 0
madrid 3 1 55 3550 0
madrid 3 1 55 1112 0
madrid 3 1 55 1988 0
madrid 3 1 55 8748 24786.0
madrid 3 1 55 4442 0
madrid 3 1 55 4899 47700.0
madrid 3 1 55 4257 0
madrid 3 1 55 1405 12961.5
madrid 3 1 55 1967 0
madrid 3 1 55 4708 0
madrid 3 1 55 4891 133094.0
madrid 3 1 55 3531 0
madrid 3 1 55 6246 14971.0
madrid 3 1 55 1349 0
madrid 3 1 55 2946 0
madrid 3 1 55 2066 73310.25
madrid 3 1 55 8233 24534.0
madrid 3 1 55 859 0
madrid 3 1 55 7136 63560.0
madrid 3 1 55 1008 0
madrid 3 1 55 8238 0
madrid 3 1 55 8073 0
madrid 3 1 55 5204 0
madrid 3 1 55 1429 5142.0
madrid 3 1 55 3153 0
madrid 3 1 55 945 0
madrid 3 1 55 7559 0
madrid 3 1 55 1601 43050.0
madrid 3 1 55 5714 14172.0
madrid 3 1 55 6219 0
madrid 3 1 55 4516 113254.0
madrid 3 1 55 8719 16953.0
madrid 3 1 55 7536 64054.0
madrid 3 1 55 4533 14457.0
madrid 3 1 55 3759 22438.0
madrid 3 1 55 7710 36644.0
madrid 3 1 55 6309 0
madrid 3 1 55 1058 0
madrid 3 1 55 8517 121873.0
madrid 3 1 55 4625 20560.0
madrid 3 1 55 6329 0
madrid 3 1 55 5880 0
madrid 3 1 55 3981 38774.0
madrid 3 1 55 8284 0
madrid 3 1 55 6671 0
madrid 3 1 55 7814 0
madrid 3 1 55 5715 14223.0
madrid 3 1 55 2972 0
madrid 3 1 55 4376 0
madrid 4 1 55 6564 99533.0
madrid 4 1 55 7446 89888.0
madrid 4 1 55 4623 0
madrid 4 1 55 5061 13312.0
madrid 4 1 55 7073 43747.0
madrid 4 1 55 7987 0
madrid 4 1 55 7589 37517.0
madrid 4 1 55 2470 0
madrid 4 1 55 4866 126822.0
madrid 4 1 55 3036 11936.0
madrid 4 1 55 7023 87345.0
madrid 4 1 55 3632 59320.0
madrid 4 1 55 971 0
madrid 4 1 55 8805 0
madrid 4 1 55 1446 0
madrid 4 1 55 5233 64712.0
madrid 4 1 55 3115 70009.0
madrid 4 1 55 1835 0
madrid 4 1 55 5114 0
madrid 4 1 55 8965 173068.25
madrid 4 1 55 58 0
madrid 4 1 55 1049 65776.0
madrid 4 1 55 759 13356.0
madrid 4 1 55 7505 0
madrid 4 1 55 7709 0
madrid 4 1 55 3560 66272.0
madrid 4 1 55 6992 0
madrid 4 1 55 8905 0
madrid 4 1 55 1890 0
madrid 4 1 55 1878 0
madrid 4 1 55 2011 0
madrid 4 1 55 2862 0
madrid 4 1 55 573 0
madrid 4 1 55 9029 15480.0
madrid 4 1 55 6329 0
madrid 4 1 55 6158 0
madrid 4 1 55 4528 0
madrid 4 1 55 3355 0
madrid 4 1 55 8562 0
madrid 4 1 55 3158 0
madrid 4 1 55 5772 0
madrid 4 1 55 47 106392.0
madrid 4 1 55 1623 24637.25
madrid 4 1 55 15 46732.0
madrid 4 1 55 708 0
madrid 4 1 55 4298 0
madrid 4 1 55 8881 47217.0
madrid 4 1 55 5865 37028.0
madrid 4 1 55 188 31363.0
madrid 4 1 55 1592 0
madrid 4 1 55 6791 20964.0
madrid 4 1 55 8635 33488.0
madrid 4 1 55 6352 3213.0
madrid 4 1 55 2798 38088.0
madrid 4 1 55 7797 0
madrid 4 1 55 8032 0
madrid 4 1 55 6357 0
madrid 4 1 55 225 180506.0
madrid 4 1 55 3216 0
madrid 4 1 55 880 0
madrid 4 1 55 2960 0
madrid 4 1 55 5514 0
madrid 4 1 55 2246 0
madrid 4 1 55 8336 0
madrid 4 1 55 2143 24500.0
madrid 4 1 55 4552 3624.0
madrid 4 1 55 2081 57620.0
madrid 4 1 55 2884 65016.0
madrid 4 1 55 208 0
madrid 4 1 55 8414 59232.0
madrid 4 1 55 538 82041.0
madrid 4 1 55 2205 0
madrid 4 1 55 6024 3288.0
madrid 4 1 55 4971 39400.0
madrid 4 1 55 3944 19986.0
madrid 4 1 55 6377 16956.0
madrid 4 1 55 1562 57347.0
madrid 4 1 55 2486 0
madrid 4 1 55 2986 0
madrid 4 1 55 6574 0
madrid 4 1 55 3414 106704.0
madrid 4 1 55 9002 0
madrid 4 1 55 6041 16200.0
madrid 4 1 55 8569 0
madrid 4 1 55 8615 93081.0
madrid 4 1 55 6146 45087.0
madrid 4 1 55 5521 139879.0
madrid 4 1 55 3363 0
madrid 4 1 55 3127 0
madrid 4 1 55 465 0
madrid 4 1 55 680 3363.0
madrid 4 1 55 1068 0
madrid 4 1 55 1223 21300.0
madrid 4 1 55 1098 0
madrid 4 1 55 2162 0
madrid 4 1 55 6677 15243.0
madrid 4 1 55 3617 0
madrid 4 1 55 553 0
madrid 4 1 55 1339 95361.0
madrid 4 1 55 4717 187322.0
madrid 4 1 55 1320 11904.0
madrid 4 1 55 5809 31584.0
madrid 4 1 55 846 0
madrid 4 1 55 5093 0
madrid 4 1 55 2990 108864.0
madrid 4 1 55 1011 0
madrid 4 1 55 1159 0
madrid 4 1 55 7343 0
madrid 4 1 55 4036 0
madrid 4 1 55 6888 0
madrid 4 1 55 828 202873.0
madrid 4 1 55 5257 4250.0
madrid 4 1 55 4636 35988.0
madrid 4 1 55 1306 48357.0
madrid 4 1 55 8441 71828.0
madrid 4 1 55 5344 6177.0
madrid 4 1 55 2442 0
madrid 4 1 55 8008 3481.0
madrid 4 1 55 633 0
madrid 4 1 55 2126 0
madrid 4 1 55 3838 38612.0
madrid 4 1 55 6263 10290.0
madrid 4 1 55 4453 0
madrid 4 1 55 4164 7765.0
madrid 4 1 55 5830 0
madrid 4 1 55 1624 0
madrid 4 1 55 6372 0
madrid 4 1 55 2511 73862.0
madrid 4 1 55 274 35024.0
madrid 4 1 55 3147 60395.0
madrid 4 1 55 5090 26703.0
madrid 4 1 55 320 0
madrid 4 1 55 6080 0
madrid 4 1 55 265 6612.0
madrid 4 1 55 4477 0
madrid 4 1 55 7617 0
madrid 4 1 55 195 24196.0
madrid 4 1 55 2441 0
madrid 4 1 55 525 70200.0
madrid 4 1 55 2398 0
madrid 4 1 55 3315 21584.0
madrid 4 1 55 8649 0
madrid 4 1 55 3767 341407.0
madrid 4 1 55 3651 0
madrid 4 1 55 229 0
madrid 4 1 55 4331 440004.0
madrid 4 1 55 879 0
madrid 4 1 55 6214 64912.0
madrid 4 1 55 7012 31527.0
madrid 4 1 55 4109 0
madrid 4 1 55 6391 0
madrid 4 1 55 845 0
madrid 4 1 55 6277 22470.0
madrid 4 1 55 5849 16275.0
madrid 4 1 55 1493 0
madrid 4 1 55 6492 15296.0
madrid 4 1 55 4651 0
madrid 4 1 55 3966 0
madrid 4 1 55 5259 10728.0
madrid 4 1 55 1202 13797.0
madrid 4 1 55 4762 12662.0
madrid 4 1 55 3893 53672.0
madrid 4 1 55 5741 0
madrid 4 1 55 66 45059.0
madrid 4 1 55 7710 40119.0
madrid 4 1 55 3235 140955.0
madrid 4 1 55 887 0
madrid 4 1 55 7584 43131.0
madrid 4 1 55 6833 0
madrid 4 1 55 4761 0
madrid 4 1 55 7244 71289.0
madrid 4 1 55 6784 0
madrid 4 1 55 6436 0
madrid 4 1 55 4904 0
madrid 4 1 55 203 0
madrid 4 1 55 7585 48839.0
madrid 4 1 55 6491 0
madrid 4 1 55 7535 48224.0
madrid 4 1 55 3038 23872.0
madrid 4 1 55 6785 0
madrid 4 1 55 5340 0
madrid 4 1 55 3896 0
madrid 4 1 55 3748 155281.0
madrid 4 1 55 6608 0
madrid 4 1 55 6824 99525.0
madrid 4 1 55 6266 0
madrid 4 1 55 7291 128027.0
madrid 4 1 55 3306 0
madrid 4 1 55 1461 0
madrid 4 1 55 3701 4840.0
madrid 4 1 55 557 0
madrid 4 1 55 6121 18180.0
madrid 4 1 55 6157 0
madrid 4 1 55 3976 60168.0
madrid 4 1 55 8619 0
madrid 4 1 55 4578 46704.0
madrid 4 1 55 923 0
madrid 4 1 55 8274 33550.0
madrid 4 1 55 8600 10920.0
madrid 4 1 55 8769 0
madrid 4 1 55 478 46365.0
madrid 4 1 55 813 0
madrid 4 1 55 4586 0
madrid 4 1 55 4059 49295.0
madrid 4 1 55 7294 155637.0
madrid 4 1 55 3130 0
madrid 4 1 55 2972 116748.0
madrid 4 1 55 147 0
madrid 4 1 55 2156 0
madrid 4 1 55 5248 0
madrid 4 1 55 6088 0
madrid 4 1 55 2959 0
madrid 4 1 55 1145 5952.0
madrid 4 1 55 7300 0
madrid 4 1 55 5753 0
madrid 4 1 55 883 104525.0
madrid 4 1 55 6493 30592.0
madrid 4 1 55 3086 0
madrid 4 1 55 2955 0
madrid 4 1 55 5895 0
madrid 4 1 55 1554 0
madrid 4 1 55 5712 56904.0
madrid 4 1 55 7165 277037.0
madrid 4 1 55 8901 67015.0
madrid 4 1 55 1037 0
madrid 4 1 55 2802 0
madrid 4 1 55 8646 25103.811556927296
madrid 4 1 55 6958 0
madrid 4 1 55 6055 0
madrid 4 1 55 6874 0
madrid 4 1 55 7848 0
madrid 4 1 55 7732 9744.0
madrid 4 1 55 4602 0
madrid 4 1 55 3059 20878.0
madrid 4 1 55 7555 0
madrid 4 1 55 6480 0
madrid 4 1 55 2658 0
madrid 4 1 55 5360 94918.0
madrid 4 1 55 9014 74278.25
madrid 4 1 55 3149 72165.0
madrid 4 1 55 6142 0
madrid 4 1 55 6866 0
madrid 4 1 55 7344 0
madrid 4 1 55 7434 0
madrid 4 1 55 2542 28824.0
madrid 4 1 55 7349 0
madrid 4 1 55 8479 223428.0
madrid 4 1 55 509 30516.0
madrid 4 1 55 2255 47864.0
madrid 4 1 55 6063 0
madrid 4 1 55 5668 17888.0
madrid 4 1 55 1447 0
madrid 4 1 55 7960 32684.0
madrid 4 1 55 7924 6652.0
madrid 4 1 55 6762 0
madrid 4 1 55 556 0
madrid 4 1 55 6094 0
madrid 4 1 55 1673 0
madrid 4 1 55 1960 0
madrid 4 1 55 6204 133346.0
madrid 4 1 55 6311 28912.0
madrid 4 1 55 1387 0
madrid 4 1 55 7440 9268.0
madrid 4 1 55 957 34344.0
madrid 4 1 55 2108 0
madrid 4 1 55 603 3948.0
madrid 4 1 55 6474 71770.0
madrid 4 1 55 7744 0
madrid 4 1 55 3969 7136.0
madrid 4 1 55 8603 0
madrid 4 1 55 3775 39704.0
madrid 4 1 55 7122 31176.0
madrid 4 1 55 2580 0
madrid 4 1 55 6472 21640.0
madrid 4 1 55 8941 10488.0
madrid 4 1 55 6702 0
madrid 4 1 55 1304 8397.0
madrid 4 1 55 3458 73804.0
madrid 4 1 55 4653 8652.0
madrid 4 1 55 5677 0
madrid 4 1 55 4411 129408.0
madrid 4 1 55 6358 2628.0
madrid 4 1 55 73 15692.0
madrid 4 1 55 6878 0
madrid 4 1 55 2755 0
madrid 4 1 55 1058 0
madrid 4 1 55 136 95344.0
madrid 4 1 55 3330 0
madrid 4 1 55 8663 0
madrid 4 1 55 5751 0
madrid 4 1 55 5988 0
madrid 4 1 55 8980 0
madrid 4 1 55 8128 8089.0
madrid 4 1 55 201 0
madrid 4 1 55 3668 0
madrid 4 1 55 7802 0
madrid 4 1 55 237 0
madrid 4 1 55 3482 0
madrid 4 1 55 6575 0
madrid 4 1 55 4894 0
madrid 4 1 55 334 20052.0
madrid 4 1 55 8509 0
madrid 4 1 55 5504 0
madrid 4 1 55 2236 0
madrid 4 1 55 1886 0
madrid 4 1 55 6977 0
madrid 4 1 55 6542 4276.0
madrid 4 1 55 8484 0
madrid 4 1 55 6867 0
madrid 4 1 55 1742 460616.75
madrid 4 1 55 1481 71743.25
madrid 4 1 55 6285 3287.0
madrid 4 1 55 4177 0
madrid 4 1 55 4240 108641.0
madrid 4 1 55 5403 4370.0
madrid 4 1 55 2063 148217.0
madrid 4 1 55 3835 84105.0
madrid 4 1 55 6879 0
madrid 4 1 55 537 70188.0
madrid 4 1 55 6455 4261.0
madrid 4 1 55 8745 0
madrid 4 1 55 7571 2748.0
madrid 4 1 55 2841 0
madrid 4 1 55 4899 0
madrid 4 1 55 5073 0
madrid 4 1 55 1732 0
madrid 4 1 55 7986 0
madrid 4 1 55 6075 0
madrid 4 1 55 101 29434.0
madrid 4 1 55 2061 148036.25
madrid 4 1 55 7325 17017.0
madrid 4 1 55 8271 67100.0
madrid 4 1 55 4576 44868.0
madrid 4 1 55 1771 77898.75
madrid 4 1 55 4309 0
madrid 4 1 55 3117 121332.0
madrid 4 1 55 4639 0
madrid 4 1 55 4489 28764.0
madrid 4 1 55 6774 0
madrid 4 1 55 8073 0
madrid 4 1 55 2484 0
madrid 4 1 55 8986 49185.0
madrid 4 1 55 1298 0
madrid 4 1 55 4978 0
madrid 4 1 55 8133 0
madrid 4 1 55 4443 64203.0
madrid 4 1 55 3851 26460.0
madrid 4 1 55 675 32541.0
madrid 4 1 55 393 49995.0
madrid 4 1 55 8925 0
madrid 4 1 55 4348 0
madrid 4 1 55 8860 10344.0
madrid 4 1 55 7981 0
madrid 4 1 55 2522 17984.0
madrid 4 1 55 2711 0
madrid 4 1 55 4667 0
madrid 4 1 55 8486 0
madrid 4 1 55 8383 0
madrid 4 1 55 8056 24042.0
madrid 4 1 55 8795 41654.75
madrid 4 1 55 206 0
madrid 4 1 55 5214 69798.0
madrid 4 1 55 8819 0
madrid 4 1 55 7421 99720.0
madrid 4 1 55 5852 0
madrid 4 1 55 439 0
madrid 4 1 55 3243 0
madrid 4 1 55 2713 52071.0
madrid 4 1 55 3862 39940.0
madrid 4 1 55 5228 0
madrid 4 1 55 8739 0
madrid 4 1 55 4435 0
madrid 4 1 55 4306 0
madrid 4 1 55 2017 48883.5
madrid 4 1 55 8661 0
madrid 4 1 55 2970 0
madrid 4 1 55 1436 57332.0
madrid 4 1 55 335 26736.0
madrid 4 1 55 8118 0
madrid 4 1 55 157 26400.0
madrid 4 1 55 7824 0
madrid 4 1 55 4982 0
madrid 4 1 55 8837 0
madrid 4 1 55 8481 195092.0
madrid 4 1 55 2496 0
madrid 4 1 55 2807 8034.0
madrid 4 1 55 6701 0
madrid 4 1 55 5842 17082.0
madrid 4 1 55 5311 0
madrid 4 1 55 9005 0
madrid 4 1 55 8689 0
madrid 4 1 55 6781 0
madrid 4 1 55 8428 16605.0
madrid 4 1 55 6665 407826.0
madrid 4 1 55 5962 0
madrid 4 1 55 5788 0
madrid 4 1 55 5823 40928.0
madrid 4 1 55 3394 0
madrid 4 1 55 8826 0
madrid 4 1 55 2261 0
madrid 4 1 55 5706 27376.0
madrid 4 1 55 999 0
madrid 4 1 55 7117 0
madrid 4 1 55 8390 0
madrid 4 1 55 714 8182.0
madrid 4 1 55 4172 0
madrid 4 1 55 2918 36565.0
madrid 4 1 55 4295 0
madrid 4 1 55 8599 0
madrid 4 1 55 2824 0
madrid 4 1 55 5468 0
madrid 4 1 55 4898 0
madrid 4 1 55 6875 0
madrid 4 1 55 5316 4501.0
madrid 4 1 55 2183 0
madrid 4 1 55 6990 0
madrid 4 1 55 1411 0
madrid 4 1 55 7206 104036.0
madrid 4 1 55 8780 0
madrid 4 1 55 5462 31156.0
madrid 4 1 55 5840 11007.0
madrid 4 1 55 823 47280.0
madrid 4 1 55 1707 0
madrid 4 1 55 72 15692.0
madrid 4 1 55 5756 18157.0
madrid 4 1 55 2540 0
madrid 4 1 55 2749 0
madrid 4 1 55 7718 0
madrid 4 1 55 8140 0
madrid 4 1 55 721 483285.0
madrid 4 1 55 5245 0
madrid 4 1 55 221 177423.0
madrid 4 1 55 8230 24484.0
madrid 4 1 55 5632 0
madrid 4 1 55 5766 9218.0
madrid 4 1 55 4445 0
madrid 4 1 55 6814 20181.0
madrid 4 1 55 4005 0
madrid 4 1 55 7346 0
madrid 4 1 55 1428 230629.0
madrid 4 1 55 8188 16771.0
madrid 4 1 55 3800 16558.0
madrid 4 1 55 7754 39577.0
madrid 4 1 55 703 15307.0
madrid 4 1 55 2336 33843.0
madrid 4 1 55 972 0
madrid 4 1 55 8178 33478.0
madrid 4 1 55 5592 0
madrid 4 1 55 1711 0
madrid 4 1 55 4072 0
madrid 4 1 55 5440 0
madrid 4 1 55 6520 0
madrid 4 1 55 6844 13390.0
madrid 4 1 55 8022 253548.0
madrid 4 1 55 7385 0
madrid 4 1 55 1567 115661.25
madrid 4 1 55 743 102737.0
madrid 4 1 55 1934 0
madrid 4 1 55 3471 0
madrid 4 1 55 7961 32684.0
madrid 4 1 55 929 0
madrid 4 1 55 412 0
madrid 4 1 55 4950 71768.0
madrid 4 1 55 111 18147.0
madrid 4 1 55 4641 0
madrid 4 1 55 2760 0
madrid 4 1 55 3452 4691.0
madrid 4 1 55 1987 0
madrid 4 1 55 5825 40928.0
madrid 4 1 55 6348 0
madrid 4 1 55 1152 0
madrid 4 1 55 1105 193464.0
madrid 4 1 55 5542 0
madrid 4 1 55 5744 0
madrid 4 1 55 4674 0
madrid 4 1 55 2623 0
madrid 4 1 55 2448 0
madrid 4 1 55 2784 0
madrid 4 1 55 4225 2169.0
madrid 4 1 55 8085 18934.0
madrid 4 1 55 6103 21558.0
madrid 4 1 55 7257 0
madrid 4 1 55 4093 0
madrid 4 1 55 1517 0
madrid 4 1 55 8306 67159.0
madrid 4 1 55 3094 0
madrid 4 1 55 5053 0
madrid 4 1 55 2526 0
madrid 4 1 55 7789 24792.0
madrid 4 1 55 7639 0
madrid 4 1 55 4942 0
madrid 4 1 55 2386 0
madrid 4 1 55 5964 0
madrid 4 1 55 5586 14232.0
madrid 4 1 55 3924 0
madrid 4 1 55 6887 0
madrid 4 1 55 3502 44480.0
madrid 4 1 55 2738 0
madrid 4 1 55 2026 0
madrid 4 1 55 7175 0
madrid 5 1 55 2769 23196.0
madrid 5 1 55 7850 0
madrid 5 1 55 5480 115552.0
madrid 5 1 55 3003 0
madrid 5 1 55 322 0
madrid 5 1 55 6817 68122.0
madrid 5 1 55 4622 15228.0
madrid 5 1 55 8620 0
madrid 5 1 55 3663 210185.0
madrid 5 1 55 4546 10755.0
madrid 5 1 55 6444 0
madrid 5 1 55 100 102760.0
madrid 5 1 55 2361 0
madrid 5 1 55 3614 9694.0
madrid 5 1 55 7234 23385.0
madrid 5 1 55 6220 4265.0
madrid 5 1 55 3430 0
madrid 5 1 55 1125 0
madrid 5 1 55 1934 125320.5
madrid 5 1 55 4510 45120.0
madrid 5 1 55 2884 0
madrid 5 1 55 661 36033.0
madrid 5 1 55 4206 0
madrid 5 1 55 6564 9366.0
madrid 5 1 55 5784 0
madrid 5 1 55 3738 0
madrid 5 1 55 2199 78025.0
madrid 5 1 55 501 24216.0
madrid 5 1 55 6000 15114.0
madrid 5 1 55 8798 0
madrid 5 1 55 2896 0
madrid 5 1 55 3425 35300.0
madrid 5 1 55 6848 10752.0
madrid 5 1 55 1160 178099.0
madrid 5 1 55 3490 0
madrid 5 1 55 6498 0
madrid 5 1 55 5670 56914.0
madrid 5 1 55 4747 34620.0
madrid 5 1 55 2323 0
madrid 5 1 55 38 0
madrid 5 1 55 914 0
madrid 5 1 55 4569 65035.0
madrid 5 1 55 8361 0
madrid 5 1 55 6653 123948.0
madrid 5 1 55 3888 0
madrid 5 1 55 3612 0
madrid 5 1 55 2625 58776.0
madrid 5 1 55 7216 0
madrid 5 1 55 2637 0
madrid 5 1 55 1148 0
madrid 5 1 55 5694 0
madrid 5 1 55 1273 21678.0
madrid 5 1 55 2435 0
madrid 5 1 55 8074 83805.0
madrid 5 1 55 6074 21087.0
madrid 5 1 55 515 5367.0
madrid 5 1 55 1086 4380.0
madrid 5 1 55 2809 0
madrid 5 1 55 6304 9381.0
madrid 5 1 55 3588 29195.0
madrid 5 1 55 2033 72025.0
madrid 5 1 55 7773 40855.0
madrid 5 1 55 5214 0
madrid 5 1 55 563 0
madrid 5 1 55 5155 0
madrid 5 1 55 3216 78687.0
madrid 5 1 55 1133 0
madrid 5 1 55 286 0
madrid 5 1 55 6533 0
madrid 5 1 55 3939 39304.0
madrid 5 1 55 2604 0
madrid 5 1 55 6544 0
madrid 5 1 55 6256 29918.0
madrid 5 1 55 6118 10290.0
madrid 5 1 55 8651 9120.0
madrid 5 1 55 7939 16178.0
madrid 5 1 55 15 87410.0
madrid 5 1 55 7899 0
madrid 5 1 55 8374 0
madrid 5 1 55 5501 0
madrid 5 1 55 479 0
madrid 5 1 55 807 225473.0
madrid 5 1 55 5986 0
madrid 5 1 55 1405 92676.75
madrid 5 1 55 138 136244.0
madrid 5 1 55 242 38970.0
madrid 5 1 55 6116 0
madrid 5 1 55 4105 10032.0
madrid 5 1 55 1020 95254.0
madrid 5 1 55 7508 0
madrid 5 1 55 3562 83100.0
madrid 5 1 55 4869 0
madrid 5 1 55 3258 0
madrid 5 1 55 2719 0
madrid 5 1 55 4577 0
madrid 5 1 55 6377 0
madrid 5 1 55 4378 8660.0
madrid 5 1 55 643 0
madrid 5 1 55 7333 55997.0
madrid 5 1 55 6658 87433.0
madrid 5 1 55 8539 0
madrid 5 1 55 4797 0
madrid 5 1 55 1204 17856.0
madrid 5 1 55 8158 67148.0
madrid 5 1 55 5717 0
madrid 5 1 55 4464 15882.0
madrid 5 1 55 4163 0
madrid 5 1 55 369 0
madrid 5 1 55 8272 0
madrid 5 1 55 8415 129158.0
madrid 5 1 55 5064 105860.0
madrid 5 1 55 6614 0
madrid 5 1 55 5982 0
madrid 5 1 55 7947 0
madrid 5 1 55 7191 63849.0
madrid 5 1 55 7767 0
madrid 5 1 55 4502 36870.0
madrid 5 1 55 1956 0
madrid 5 1 55 2337 8208.0
madrid 5 1 55 3826 0
madrid 5 1 55 2326 0
madrid 5 1 55 2477 0
madrid 5 1 55 8632 0
madrid 5 1 55 3518 0
madrid 5 1 55 7895 16755.0
madrid 5 1 55 8811 10248.0
madrid 5 1 55 8221 29616.0
madrid 5 1 55 4550 33316.0
madrid 5 1 55 7476 0
madrid 5 1 55 7172 0
madrid 5 1 55 1335 0
madrid 5 1 55 5966 15548.0
madrid 5 1 55 3870 4834.0
madrid 5 1 55 5787 3785.0
madrid 5 1 55 8665 8564.0
madrid 5 1 55 3480 49704.0
madrid 5 1 55 2259 0
madrid 5 1 55 2966 23872.0
madrid 5 1 55 6188 0
madrid 5 1 55 4434 0
madrid 5 1 55 6862 79044.0
madrid 5 1 55 5093 90982.0
madrid 5 1 55 2686 0
madrid 5 1 55 2208 0
madrid 5 1 55 168 0
madrid 5 1 55 8236 17148.0
madrid 5 1 55 4778 0
madrid 5 1 55 8560 25620.0
madrid 5 1 55 4522 0
madrid 5 1 55 2459 269924.0
madrid 5 1 55 5071 0
madrid 5 1 55 3241 73676.0
madrid 5 1 55 4775 0
madrid 5 1 55 2493 0
madrid 5 1 55 4320 38034.0
madrid 5 1 55 2035 31675.0
madrid 5 1 55 5392 146765.0
madrid 5 1 55 4398 107824.0
madrid 5 1 55 1500 48763.0
madrid 5 1 55 7379 0
madrid 5 1 55 7970 0
madrid 5 1 55 8004 34732.0
madrid 5 1 55 8269 0
madrid 5 1 55 364 0
madrid 5 1 55 6154 0
madrid 5 1 55 4789 0
madrid 5 1 55 5722 3684.0
madrid 5 1 55 3409 58284.0
madrid 5 1 55 1079 200133.0
madrid 5 1 55 736 0
madrid 5 1 55 5122 0
madrid 5 1 55 8167 0
madrid 5 1 55 6778 0
madrid 5 1 55 1181 0
madrid 5 1 55 1080 193856.0
madrid 5 1 55 6757 0
madrid 5 1 55 2662 0
madrid 5 1 55 2777 0
madrid 5 1 55 8425 0
madrid 5 1 55 8559 25620.0
madrid 5 1 55 4589 31320.0
madrid 5 1 55 8569 0
madrid 5 1 55 3699 9680.0
madrid 5 1 55 8714 0
madrid 5 1 55 5619 0
madrid 5 1 55 2269 8352.0
madrid 5 1 55 882 0
madrid 5 1 55 538 8046.0
madrid 5 1 55 4417 13416.0
madrid 5 1 55 1432 120793.5
madrid 5 1 55 454 0
madrid 5 1 55 3096 0
madrid 5 1 55 3850 34385.0
madrid 5 1 55 3677 421030.0
madrid 5 1 55 8583 37124.0
madrid 5 1 55 962 0
madrid 5 1 55 5498 0
madrid 5 1 55 7264 0
madrid 5 1 55 3212 0
madrid 5 1 55 3692 20280.0
madrid 5 1 55 8140 0
madrid 5 1 55 5709 18925.0
madrid 5 1 55 3164 0
madrid 5 1 55 4828 0
madrid 5 1 55 1683 0
madrid 5 1 55 6077 35145.0
madrid 5 1 55 4706 0
madrid 5 1 55 6210 0
madrid 5 1 55 2849 16795.0
madrid 5 1 55 8487 0
madrid 5 1 55 4660 38229.0
madrid 5 1 55 267 55575.0
madrid 5 1 55 8039 39376.0
madrid 5 1 55 5290 0
madrid 5 1 55 4814 42132.0
madrid 5 1 55 7845 0
madrid 5 1 55 3388 0
madrid 5 1 55 4799 0
madrid 5 1 55 4429 0
madrid 5 1 55 8398 0
madrid 5 1 55 6592 0
madrid 5 1 55 4203 0
madrid 5 1 55 6474 4276.0
madrid 5 1 55 3991 33584.0
madrid 5 1 55 5462 0
madrid 5 1 55 4411 0
madrid 5 1 55 257 0
madrid 5 1 55 5861 0
madrid 5 1 55 6910 0
madrid 5 1 55 492 29608.0
